pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass,sy_dist,score_IRIS,score_NEO,score_ALEX,score_EVA,score_consensus
Kepler-327 d,Kepler-327,1,3,Transit,2014,13.969457,1.73,3.64,387.0,3799.0,0.492,0.591913,241.987,30.0,88.42957660504067,47.426477796789484,8.935674547945197,43.69793223744384
Kepler-403 c,Kepler-403,1,3,Transit,2014,54.280749,1.75,3.71,604.0,6090.0,1.329,1.299,840.269,40.0,93.47590257952352,57.586977511813274,0.0,47.765720022834195
Kepler-209 c,Kepler-209,1,2,Transit,2014,41.749882,3.1,9.8,486.0,5513.0,0.935,0.971,576.946,0.0,92.49036233982396,51.74328422203851,0.0,36.05841164046562
Kepler-246 c,Kepler-246,1,2,Transit,2014,11.187161,1.5,2.86,667.0,5206.0,0.831,0.853,626.078,30.0,94.54488648992034,60.43662116491608,0.0,46.24537691370911
Kepler-250 d,Kepler-250,1,3,Transit,2014,17.648312,2.18,5.39,579.0,5160.0,0.805,0.806,760.585,0.0,93.77624557439566,56.44479038948346,0.0,37.555258990969776
Kepler-376 b,Kepler-376,1,2,Transit,2014,4.920199,1.07,1.24,1242.0,5900.0,1.175,0.968,923.067,30.0,85.8466599778282,80.0,31.10439991780821,56.73776497390911
Kepler-380 c,Kepler-380,1,2,Transit,2014,7.630004,1.27,2.15,1056.0,6045.0,1.224,0.99,813.713,30.0,90.58925190455365,80.0,2.527123616438356,50.779093880248
Kepler-130 d,Kepler-130,2,3,Transit,2014,87.517905,1.64,3.33,451.0,5884.0,1.127,0.927,316.663,40.0,89.62360639243225,50.40287902619952,11.014085799086757,47.76014280442963
Kepler-252 b,Kepler-252,1,2,Transit,2014,6.668391,1.23,2.04,587.0,4208.0,0.549,0.61,379.424,30.0,92.15086681916405,56.56938976676008,3.6480869315068496,45.59208587935774
Kepler-255 b,Kepler-255,1,3,Transit,2014,5.714606,1.55,3.02,971.0,5573.0,0.933,0.867,1052.53,30.0,93.10781860169526,80.0,0.0,50.77695465042382
Kepler-381 b,Kepler-381,1,3,Transit,2014,5.629021,0.99,0.937,1576.0,6152.0,1.568,1.144,267.323,30.0,77.87435087504207,80.0,38.272659260273976,56.53675253382901
Kepler-383 c,Kepler-383,1,2,Transit,2014,31.200751,1.24,2.07,406.0,4710.0,0.672,0.669,470.0,40.0,87.91251024876578,48.160886451284824,23.072778621004563,49.786543830263795
Kepler-331 d,Kepler-331,1,3,Transit,2014,32.134328,1.64,3.33,346.0,4347.0,0.492,0.653,580.119,63.199999999999996,87.26537790195528,45.48985721760714,17.39951097716894,53.33868652418284
Kepler-333 c,Kepler-333,2,2,Transit,2014,24.08821,1.11,1.41,386.0,4259.0,0.534,0.601,324.413,30.0,87.20813365318631,47.1671340676436,46.171519543379006,52.636696816052236
Kepler-134 c,Kepler-134,1,2,Transit,2014,10.105785,1.26,2.13,892.0,5983.0,1.176,0.956,334.797,30.0,94.41522990298296,80.0,3.0306124657534284,51.861460592184095
Kepler-405 c,Kepler-405,1,2,Transit,2014,29.726682,4.66,19.6,557.0,5818.0,0.893,0.873,1065.08,0.0,91.19171668847288,53.06221131515207,0.0,36.063482000906234
Kepler-256 d,Kepler-256,1,4,Transit,2014,5.839172,2.48,6.71,1097.0,5551.0,1.301,1.037,1026.43,0.0,91.92986981680178,80.0,0.0,42.982467454200446
Kepler-258 c,Kepler-258,1,2,Transit,2014,33.653079,3.61,12.7,470.0,4942.0,0.915,0.82,575.988,0.0,91.17115099069085,50.596182757067965,0.0,35.4418334369397
Kepler-387 c,Kepler-387,1,2,Transit,2014,11.837549,0.89,0.64,826.0,5774.0,1.046,0.85,801.052,30.0,95.25857674355859,80.0,26.87294923287672,58.03288149410883
Kepler-334 d,Kepler-334,1,3,Transit,2014,25.09849,1.41,2.57,656.0,5828.0,1.068,1.022,426.59,30.0,94.10034686955352,59.87733109431353,0.0,45.99441949096676
Kepler-336 b,Kepler-336,1,3,Transit,2014,2.024823,1.02,1.04,1625.0,5867.0,1.304,1.09,768.86,30.0,76.77741699703454,80.0,38.36642380821918,56.28596020131343
Kepler-149 c,Kepler-149,1,3,Transit,2014,55.328328,1.61,3.22,436.0,5381.0,0.953,1.013,571.034,40.0,89.27369528818552,49.69367799710703,10.83086714155251,47.449560106711274
Kepler-393 c,Kepler-393,1,2,Transit,2014,14.613612,1.33,2.33,901.0,6189.0,1.382,1.256,881.404,30.0,94.34223748197664,80.0,1.3011187945205407,51.41083906912429
Kepler-292 c,Kepler-292,1,5,Transit,2014,3.715335,1.47,2.76,1001.0,5299.0,0.826,0.865,1056.48,30.0,92.24969858279042,80.0,0.0,50.562424645697604
Kepler-337 b,Kepler-337,1,2,Transit,2014,3.292781,1.54,2.99,1458.0,5684.0,1.761,1.081,677.975,30.0,81.68039902510473,80.0,0.0,47.92009975627619
Kepler-338 c,Kepler-338,1,4,Transit,2014,24.310856,2.34,6.08,831.0,5923.0,1.735,1.105,552.798,0.0,97.88649118678735,80.0,0.0,44.471622796696835
Kepler-164 b,Kepler-164,1,4,Transit,2014,5.03503,1.41,2.57,1141.0,5888.0,1.148,1.036,890.758,30.0,88.85977894579715,80.0,0.0,49.71494473644928
Kepler-169 f,Kepler-169,1,5,Transit,2014,87.090195,2.58,7.18,321.0,4997.0,0.763,0.825,406.529,43.2,88.37260070685531,44.291389556440194,13.720598219178083,47.3961471206184
Kepler-265 b,Kepler-265,1,4,Transit,2014,6.846262,1.86,4.12,1022.0,5835.0,1.103,0.97,1280.25,30.0,92.50531226210944,80.0,0.0,50.62632806552736
Kepler-269 c,Kepler-269,1,2,Transit,2014,8.127899,1.69,3.5,875.0,5847.0,0.959,0.92,2257.32,30.0,95.62640292394569,80.0,0.0,51.406600730986426
Kepler-395 b,Kepler-395,1,2,Transit,2014,7.054346,1.03,1.08,576.0,4262.0,0.556,0.622827,421.382,30.0,91.51144159761652,55.9228770407071,37.279809260273964,53.678531974649395
Kepler-298 d,Kepler-298,1,3,Transit,2014,77.473633,2.5,6.8,277.0,4465.0,0.582,0.66,518.204,41.6,87.20673212534479,42.25191156532892,15.221862529680372,46.57012655508852
Kepler-339 c,Kepler-339,1,3,Transit,2014,6.988055,1.15,7.3,914.0,5631.0,0.802,0.87,616.637,30.0,93.73149121990492,80.0,6.074360684931506,52.4514629762091
Kepler-339 d,Kepler-339,1,3,Transit,2014,10.558345,1.17,14.7,796.0,5631.0,0.802,0.87,616.637,0.0,96.53862490043592,66.11860035658495,5.767809178082196,42.10625860877576
Kepler-171 d,Kepler-171,1,3,Transit,2014,39.595519,1.89,4.23,497.0,5642.0,0.839,0.978,863.855,40.0,91.26346294233312,52.600614227533065,0.0,45.96601929246655
Kepler-174 d,Kepler-174,1,3,Transit,2014,247.35373,2.19,5.43,212.0,4880.0,0.622,0.602,384.757,0.0,84.78425981958242,39.24962112384491,22.41377689497717,36.611914459601124
Kepler-272 d,Kepler-272,1,3,Transit,2014,10.937304,2.25,5.69,777.0,5297.0,0.929,0.91,889.608,0.0,98.54840146499183,65.703328057768,0.0,41.06293238068996
Kepler-206 d,Kepler-206,1,3,Transit,2014,23.44281,1.19,1.81,681.0,5764.0,1.185,0.957,594.447,30.0,94.27044948036583,60.88315101743483,11.926806301369862,49.270101699792626
Kepler-122 c,Kepler-122,1,5,Transit,2014,12.465988,5.87,29.0,897.0,6050.0,1.216,0.982,1027.45,0.0,91.66074670164852,80.0,0.0,42.91518667541213
Kepler-251 c,Kepler-251,1,4,Transit,2014,16.514043,2.77,8.1,655.0,5526.0,0.89,0.891,924.625,0.0,96.68546688107013,59.78224522346121,0.0,39.11692802613283
Kepler-234 c,Kepler-234,1,2,Transit,2014,7.21205,3.51,12.1,1025.0,6224.0,1.113,1.129,1733.1,0.0,93.21424978550594,80.0,0.0,43.30356244637649
KOI-1257 b,KOI-1257,2,1,Transit,2014,86.647661,10.54,460.83,511.0,5520.0,1.13,0.99,656.0,0.0,75.32226550040421,34.00214541901321,0.0,27.331102729854358
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,1,1,Microlensing,2014,,12.9,1500.0,,,,0.37,6800.0,0.0,68.8253147046629,30.0,40.0,34.706328676165725
Kepler-200 b,Kepler-200,1,2,Transit,2014,8.594805,2.13,5.18,854.0,5678.0,0.944,0.972,665.912,0.0,96.9569928774655,80.0,0.0,44.239248219366374
Kepler-188 c,Kepler-188,1,2,Transit,2014,5.996553,3.19,10.3,1025.0,6021.0,1.141,1.021,968.544,0.0,93.81463834729948,80.0,0.0,43.45365958682487
Kepler-252 c,Kepler-252,1,2,Transit,2014,10.848463,2.15,5.27,499.0,4208.0,0.549,0.61,379.424,0.0,91.84756338208616,52.69930908784953,0.0,36.13671811748392
Kepler-158 c,Kepler-158,1,3,Transit,2014,28.551383,1.9,4.27,418.0,4623.0,0.624,0.655,315.177,30.0,89.45263635979538,48.90064002126652,1.805022347031958,42.53957468202346
XO-2 S c,XO-2 S,2,3,Radial Velocity,2014,120.8,13.6,435.409,,5399.0,1.02,0.982,151.398,0.0,76.19306424550157,30.0,19.92876712328767,31.53045784219731
Kepler-421 b,Kepler-421,1,1,Transit,2014,704.1984,4.16,16.1,185.0,5308.0,0.757,0.794,348.558,0.0,82.22162636311971,37.05416407777747,1.391512785388123,30.166825806571325
Kepler-343 c,Kepler-343,1,2,Transit,2014,23.22182,2.02,4.74,746.0,5807.0,1.433,1.055,927.193,0.0,97.37170617900995,64.27553433828855,0.0,40.41181012932462
Kepler-347 c,Kepler-347,1,3,Transit,2014,27.320871,1.75,3.71,705.0,6088.0,1.005,0.922,1298.88,30.0,95.88995857174926,62.309831575572346,0.0,47.0499475368304
Kepler-190 b,Kepler-190,1,2,Transit,2014,2.019999,1.56,3.05,1166.0,5106.0,0.795,0.834,433.387,30.0,88.55378627617537,80.0,0.0,49.63844656904384
Kepler-253 c,Kepler-253,1,3,Transit,2014,10.281951,2.65,7.51,680.0,5208.0,0.786,0.86,838.595,0.0,97.04001517118753,61.01372643018169,0.0,39.5134354003423
Kepler-170 c,Kepler-170,1,2,Transit,2014,16.665863,2.86,8.55,702.0,5679.0,1.035,1.066,738.657,0.0,97.95807992227007,61.888399346026944,0.0,39.96161981707425
Kepler-205 c,Kepler-205,1,2,Transit,2014,20.306546,1.64,3.33,389.0,4321.0,0.546,0.592,159.72,30.0,88.29377940497118,47.50212930510085,11.948197844748865,44.43602663870522
WASP-104 b,WASP-104,2,1,Transit,2014,1.7554137,12.745,404.263,1516.0,5475.0,0.963,1.076,185.932,0.0,61.14377307027064,29.582384391882435,0.0,22.68153936553827
Kepler-202 b,Kepler-202,1,2,Transit,2014,4.069427,1.63,3.29,802.0,4668.0,0.667,0.683,285.111,30.0,97.21435895424443,66.78049527850735,0.0,48.498713558187944
Kepler-214 c,Kepler-214,1,2,Transit,2014,28.7798,2.13,5.18,619.0,6169.0,1.352,1.11,1208.44,0.0,94.59732865676762,58.32284281354321,0.0,38.23004286757771
Kepler-192 b,Kepler-192,1,3,Transit,2014,9.926746,2.74,7.95,803.0,5479.0,1.007,1.028,651.674,0.0,99.31910368482407,66.62498753108078,0.0,41.48602280397621
Kepler-196 c,Kepler-196,1,3,Transit,2014,47.427737,2.24,5.65,407.0,5128.0,0.782,0.839,451.312,0.0,89.8089970476863,48.381366228466604,1.5023368310502327,34.923175026800784
Kepler-245 d,Kepler-245,1,4,Transit,2014,36.277108,3.03,21.6,445.0,5100.0,0.795,0.856,861.527,0.0,91.59294662365868,49.88704696406131,0.0,35.36999839693
Kepler-101 c,Kepler-101,1,2,Transit,2014,6.02976,1.25,3.78,1413.0,5667.0,1.56,1.17,927.981,30.0,82.20263366403341,80.0,2.9955967123287692,48.799557594090544
Kepler-154 b,Kepler-154,1,5,Transit,2014,33.040532,2.26,5.73,561.0,5690.0,1.001,0.933,915.212,0.0,93.47944524430474,55.59162086208123,0.0,37.26776652659649
Kepler-359 d,Kepler-359,1,3,Transit,2014,77.095691,4.01,2.7,464.0,6248.0,1.086,0.827,1443.21,0.0,90.14769340562538,49.89981913486503,0.0,35.0118781351226
Kepler-256 c,Kepler-256,1,4,Transit,2014,3.38802,2.15,5.27,1315.0,5551.0,1.301,1.037,1026.43,0.0,86.19053832847126,80.0,0.0,41.547634582117816
Kepler-254 b,Kepler-254,1,3,Transit,2014,5.826662,3.87,14.3,1013.0,5957.0,0.91,0.849,1389.48,0.0,92.80023240512975,80.0,0.0,43.20005810128244
Kepler-184 c,Kepler-184,1,3,Transit,2014,20.303005,1.97,8.8,630.0,5788.0,0.873,0.872,610.326,30.0,94.6008453528773,58.839633727626655,0.0,45.86011977012599
Kepler-248 b,Kepler-248,1,2,Transit,2014,6.308205,3.02,9.38,819.0,5190.0,0.831,0.838,738.792,0.0,98.94978185146739,67.03185262861444,0.0,41.495408620020456
Kepler-172 b,Kepler-172,1,4,Transit,2014,2.940309,2.35,6.12,1256.0,5526.0,1.085,1.081,828.592,0.0,87.95294734376964,80.0,0.0,41.98823683594241
Kepler-205 b,Kepler-205,1,2,Transit,2014,2.75564,1.51,2.89,757.0,4321.0,0.546,0.592,159.72,30.0,96.6560798127133,64.62186687980176,0.0,47.819486673128765
Kepler-257 c,Kepler-257,1,3,Transit,2014,6.581484,5.41,25.2,881.0,5180.0,1.037,0.916,780.256,0.0,92.91784428161759,80.0,0.0,43.2294610704044
Kepler-217 b,Kepler-217,1,3,Transit,2014,5.374943,2.23,5.6,1413.0,6171.0,1.799,1.342,1104.64,0.0,84.05185208892529,80.0,0.0,41.01296302223132
Kepler-174 c,Kepler-174,1,3,Transit,2014,44.000529,1.49,2.83,377.0,4880.0,0.622,0.602,384.757,40.0,87.68468846825367,46.90146121309762,19.64564850228311,48.5579495459086
Kepler-251 d,Kepler-251,1,4,Transit,2014,30.133001,2.77,8.1,536.0,5526.0,0.89,0.891,924.625,0.0,93.87412666838863,54.25606269216938,0.0,37.0325473401395
Kepler-424 c,Kepler-424,1,2,Radial Velocity,2014,223.3,12.7,2215.18,,5460.0,0.94,1.01,698.646,0.0,62.858608113860136,30.0,28.353424657534248,30.303008192848594
Kepler-361 b,Kepler-361,1,2,Transit,2014,8.486616,1.45,2.7,1060.0,6169.0,1.343,1.191,930.32,30.0,90.83880798880219,80.0,0.0,50.20970199720055
Kepler-362 b,Kepler-362,1,2,Transit,2014,10.327186,0.88,0.615,838.0,5788.0,0.722,0.904,1090.51,30.0,94.9558961990667,80.0,25.698809808219185,57.66367650182147
Kepler-218 c,Kepler-218,1,3,Transit,2014,44.699576,3.14,10.0,500.0,5502.0,1.063,1.019,656.38,0.0,92.73960344270213,52.36334977388869,0.0,36.27573830414771
Kepler-193 b,Kepler-193,1,2,Transit,2014,11.38848,2.39,6.3,979.0,6335.0,1.147,1.051,1009.1,0.0,94.53118308898279,80.0,0.0,43.6327957722457
Kepler-253 d,Kepler-253,1,3,Transit,2014,18.119869,3.17,10.2,563.0,5208.0,0.786,0.86,838.595,0.0,94.20861199612163,55.24538631555141,0.0,37.36349957791826
Kepler-192 c,Kepler-192,1,3,Transit,2014,21.2234,2.79,8.2,623.0,5479.0,1.007,1.028,651.674,0.0,95.96586249377123,58.28675104011993,0.0,38.56315338347279
WASP-70 A b,WASP-70 A,2,1,Transit,2014,3.7130203,13.047,187.512,1387.0,5763.0,1.215,1.106,222.355,0.0,65.40910460985971,31.238467760281353,0.0,24.161893092535266
Kepler-425 b,Kepler-425,1,1,Transit,2014,3.79701816,10.962,79.45,1070.0,5170.0,0.86,0.93,646.647,0.0,77.63764753508539,42.338220391707026,0.0,29.993966981698104
Kepler-365 c,Kepler-365,1,2,Transit,2014,17.784129,1.64,3.33,729.0,6012.0,1.048,1.02,1038.99,30.0,96.26011567670382,63.38936918841571,0.0,47.41237121627988
Kepler-220 c,Kepler-220,1,4,Transit,2014,9.034199,1.57,3.09,586.0,4632.0,0.666,0.729,171.109,30.0,92.7772117085445,56.69120227016618,0.0,44.86710349467767
Kepler-93 c,Kepler-93,1,2,Radial Velocity,2014,1460.0,,954.0,,5669.0,0.92,0.91,95.9115,0.0,89.51471320374313,30.0,40.0,39.87867830093578
Kepler-94 c,Kepler-94,1,2,Radial Velocity,2014,820.3,12.5,3126.0,,4781.0,0.76,0.81,191.904,0.0,54.55791139588793,30.0,10.0,23.639477848971982
Kepler-424 b,Kepler-424,1,2,Transit,2014,3.3118644,9.98,327.35,1116.0,5460.0,0.94,1.01,698.646,0.0,76.33240876747462,45.643030449829325,0.0,30.493859804325986
Kepler-426 b,Kepler-426,1,1,Transit,2014,3.21751883,12.22,108.06,1300.0,5725.0,0.92,0.91,843.695,0.0,69.65639992406712,35.80291426353451,0.0,26.364828546900405
Kepler-196 b,Kepler-196,1,3,Transit,2014,20.739886,1.9,4.27,536.0,5128.0,0.782,0.839,451.312,30.0,92.23001614685697,54.428568635067585,0.0,44.16464619548114
Kepler-221 c,Kepler-221,1,4,Transit,2014,5.690586,2.93,9.3,860.0,5243.0,0.821,0.854,385.231,0.0,98.15644186397758,80.0,0.0,44.5391104659944
Kepler-163 c,Kepler-163,1,2,Transit,2014,21.347262,2.26,5.73,648.0,5776.0,0.917,0.882,689.814,0.0,95.5379475376531,59.66491231533455,0.0,38.80071496324691
Kepler-97 c,Kepler-97,1,2,Radial Velocity,2014,789.0,,344.0,,5779.0,0.98,0.94,400.907,0.0,95.81706298269543,30.0,40.0,41.45426574567386
Kepler-407 c,Kepler-407,1,2,Radial Velocity,2014,3000.0,12.3,4000.0,,5476.0,1.01,1.0,338.368,0.0,43.690691883789185,30.0,10.0,20.922672970947296
Kepler-427 b,Kepler-427,1,1,Transit,2014,10.290994,13.79,92.17,1100.0,5800.0,1.35,0.96,1017.8,0.0,71.54493955750677,30.393922433785235,0.0,25.484715497823
Kepler-428 b,Kepler-428,1,1,Transit,2014,3.52563254,12.11,403.63,1070.0,5150.0,0.8,0.87,686.284,0.0,72.7853737527646,36.498182318453765,0.0,27.32088901780459
Kepler-207 d,Kepler-207,1,3,Transit,2014,5.868075,3.31,11.0,1254.0,5920.0,1.588,1.313,875.519,0.0,88.23303894101095,80.0,0.0,42.05825973525273
Kepler-245 b,Kepler-245,1,4,Transit,2014,7.49019,2.57,146.78,753.0,5100.0,0.795,0.856,861.527,0.0,97.49197495767422,64.13810656644135,0.0,40.40752038102889
Kepler-208 b,Kepler-208,1,4,Transit,2014,4.22864,1.63,3.29,1379.0,6092.0,1.314,1.082,775.328,30.0,83.7030783740468,80.0,0.0,48.4257695935117
Kepler-246 b,Kepler-246,1,2,Transit,2014,4.60182,2.34,6.08,896.0,5206.0,0.831,0.853,626.078,0.0,96.36699896239966,80.0,0.0,44.091749740599916
WASP-103 b,WASP-103,1,1,Transit,2014,0.925542,17.127,473.547,2508.0,6110.0,1.436,1.22,375.647,0.0,29.12907503453006,0.0,0.0,7.282268758632515
Kepler-179 c,Kepler-179,1,2,Transit,2014,6.40013,2.0,4.66,810.0,5302.0,0.759,0.893,605.68,30.0,97.73556943975629,67.27267513629894,0.0,48.75206114401381
Kepler-226 c,Kepler-226,1,3,Transit,2014,5.349555,2.27,45.2,919.0,5571.0,0.802,0.904,980.138,0.0,95.45463971336187,80.0,0.0,43.86365992834047
Kepler-113 b,Kepler-113,1,2,Transit,2014,4.754,1.82,11.7,775.0,4725.0,0.69,0.75,262.351,0.0,97.72350698960422,65.60535346219048,0.0,40.832215112948674
Kepler-48 d,Kepler-48,1,5,Transit,2014,42.8961,2.04,7.93,448.0,5194.0,0.89,0.88,306.738,0.0,90.42178310270226,50.313516844852685,0.0,35.18382498688874
Kepler-199 b,Kepler-199,1,2,Transit,2014,23.637604,3.11,9.85,595.0,5644.0,0.967,0.96,521.054,0.0,95.05738070771595,56.76555881036903,0.0,37.955734879521245
Kepler-237 c,Kepler-237,1,2,Transit,2014,8.103636,2.08,4.98,687.0,4861.0,0.725,0.696,657.822,0.0,96.11145780666166,61.511237313338356,0.0,39.40567378
Kepler-247 c,Kepler-247,1,3,Transit,2014,9.439452,4.09,15.7,686.0,5100.0,0.768,0.887,663.711,0.0,95.33366409093988,59.560621302160605,0.0,38.72357134827512
Kepler-161 b,Kepler-161,1,2,Transit,2014,4.921355,2.12,2.63,868.0,5078.0,0.806,0.853,434.632,0.0,96.58250634595444,80.0,0.0,44.14562658648861
Kepler-153 b,Kepler-153,1,2,Transit,2014,18.870227,2.92,8.85,621.0,5404.0,0.892,0.756,459.368,0.0,96.02235296589275,58.108594749068395,0.0,38.532736928740285
Kepler-106 b,Kepler-106,1,4,Transit,2014,6.16486,0.82,5.3,1021.0,5858.0,1.04,1.0,444.322,30.0,90.58972731722481,80.0,5.106700821917801,51.42410703478565
Kepler-100 d,Kepler-100,1,4,Transit,2014,35.3331,1.61,3.0,670.0,5825.0,1.49,1.08,304.645,40.0,94.78772520043898,60.62603592509741,0.0,48.853440281384096
Kepler-274 b,Kepler-274,1,2,Transit,2014,11.634788,1.54,2.99,961.0,6023.0,1.007,0.883,1333.62,30.0,93.33375909926613,80.0,0.0,50.83343977481653
Kepler-312 b,Kepler-312,1,2,Transit,2014,1.772419,1.29,2.21,1685.0,6115.0,1.467,1.314,797.72,30.0,75.88732124510378,80.0,1.4456782739726037,46.8332498797691
Kepler-211 c,Kepler-211,1,2,Transit,2014,6.04045,1.29,18.3,841.0,5123.0,0.816,0.867,309.353,0.0,95.67137895299055,80.0,1.796475342465751,44.366963573864076
Kepler-212 c,Kepler-212,1,2,Transit,2014,31.805174,2.74,7.95,664.0,5852.0,1.455,1.166,687.194,0.0,96.81102713179301,60.21810039604766,0.0,39.25728188196017
Kepler-228 d,Kepler-228,1,3,Transit,2014,11.094286,4.04,15.4,835.0,6043.0,1.014,1.006,1644.61,0.0,96.65048390687761,65.71264979396105,0.0,40.590783425209665
Kepler-230 b,Kepler-230,1,2,Transit,2014,32.625555,4.26,16.8,506.0,5588.0,0.817,0.784,740.754,0.0,90.7646040954902,51.46145820794764,0.0,35.556515575859464
