t,agent_id,phase,CE,internal_error,H_narr,omega_modes_active,reconstruction_error,qfield_coherence,qfield_energy,phase_curvature,phase_speed,near_attractor,lambda_decoherence,collapse_pressure,psi_norm,phase_entropy
40,EVA,warmup,0.00037563302445218724,0.06243049179577857,0.5598553700101111,2,0.11408043714071774,0.29224303530585544,0.6929633459201705,1.6249586327925458,0.32585588685945993,False,7.172869740829226e-05,0.30000000000000004,0.916443913166646,1.0296530140645737
40,ALEX,warmup,0.003827886555717988,0.0710719895545667,0.6377067127302195,3,0.3364944462591576,0.30657026641657936,0.6815761189742854,1.6097127659516661,0.7591372686466509,False,0.0006143709001114306,0.5,0.801881585831691,1.0888999753452238
40,ADAM,warmup,0.0,0.059394148909046665,0.6898389967596036,2,0.0893456740971629,0.29804143960649515,0.7347998940508231,1.6152348354578698,0.4807783332654127,False,0.0002696329957563954,0.4675,0.8696294162791944,1.0549201679861442
40,IRIS,warmup,0.0,0.06424365542477914,0.6467587397768112,3,0.0351875678429941,0.27990068078843494,0.6401856599674209,1.6386768362853248,0.4720554072597918,False,0.0003335220537561658,0.48,0.9020356621998392,1.0296530140645737
41,NEO,warmup,0.0006626539656122159,0.05057823660142237,0.5870212963014662,3,0.11134395656751106,0.23323636712328302,0.7633856170092763,1.5756804977076282,0.5329035316610229,False,0.0003364774949331045,0.5609756097560976,0.8431507591491585,0.8979457248567797
41,EVA,warmup,0.00020501468587434563,0.06285754899442283,0.568770803217205,4,0.31849728014241696,0.3003012072474344,0.7058393875200262,1.6270647116421801,0.6621158257928957,False,5.5175035220874285e-05,0.3414634146341463,0.9164056317072038,1.0296530140645737
41,ALEX,warmup,0.004090387968107021,0.06907799585071184,0.6329846116775774,4,0.06478273869269151,0.295250397020596,0.7387072493254014,1.6087586886422034,0.6897182723469396,False,0.0006956102241072266,0.305175490779298,0.8014255864115779,1.0888999753452238
41,ADAM,warmup,0.0,0.060088091097895514,0.6828805462263576,3,0.3462704715774195,0.3174045088403777,0.6618589494216807,1.6169666283541921,0.6652998960796459,False,0.0002461164106351919,0.497323022010708,0.8694427254217517,1.0296530140645737
41,IRIS,warmup,0.0,0.06528339521166539,0.6696109127871462,5,0.09890757089130882,0.2433385212571988,0.7425231196562025,1.6341254737536195,0.4944773935682029,False,0.0006611442760249919,0.513979773944081,0.9015587479468697,1.0296530140645737
42,NEO,warmup,0.0009980532207682995,0.050882779474839525,0.5796570433371634,2,0.4891356008338376,0.2319994759619205,0.7865143962501734,1.573050765105551,0.4954612791756914,False,0.0003181407035624627,0.5,0.8429775404742362,0.8979457248567797
42,EVA,warmup,1.7467928854709433e-05,0.06325573907361812,0.5796570433371634,4,0.15770985269516655,0.3060018818224111,0.7348879750885792,1.6421412084082185,0.30100890060652435,False,6.443900881222372e-05,0.40476190476190477,0.9163490160726476,0.9502705392332347
42,ALEX,warmup,0.0038257361387769567,0.06972594551265317,0.6401729716163644,3,0.2107074099201255,0.29467307227746375,0.751898747508901,1.625158975165087,0.6370372427631623,False,0.0006563057099819028,0.40476190476190477,0.8009536660217467,1.0888999753452238
42,ADAM,warmup,0.0,0.060824313643235706,0.6869960193810197,3,0.35924652010099817,0.3148921397024308,0.7650432563774063,1.6193116120120692,0.6998972990352741,False,0.00014158636582597183,0.5113378684807256,0.869347175595244,1.0549201679861442
42,IRIS,warmup,0.0,0.06597544749282883,0.675860136800047,3,0.45328255499687176,0.24433571478078467,0.6875675378084926,1.6426678490113893,0.6921587892372845,False,0.000826420365675563,0.5578231292517006,0.9008675273732868,1.0296530140645737
43,NEO,warmup,0.0012861071634232152,0.051683230216455336,0.572411972197581,2,0.18119624556545594,0.23166526777471672,0.7256004602260231,1.5825415905654627,0.6034773924531478,False,0.000259561409045769,0.4418604651162791,0.842809990060322,0.6931471805599453
43,EVA,warmup,0.0,0.0637457486168492,0.5883566859210851,4,0.056648803840917986,0.31006725272098,0.7817413645097941,1.6548579957758893,0.43370916325169284,False,8.338204266590526e-05,0.4418604651162791,0.9162766259462426,0.9502705392332347
43,ALEX,warmup,0.003548309999502149,0.0710379016123999,0.6456110497425036,4,0.4375560036524841,0.2893380206985006,0.674376378133737,1.6364898660998795,0.4961694112419944,False,0.00034202524357824463,0.5694970254191455,0.8006871304727631,1.0888999753452238
43,ADAM,warmup,0.0,0.060966349467849804,0.6897100082266129,4,0.05695858895783272,0.2835861045316094,0.7630931992837487,1.6092332665909812,0.5423859424262722,False,6.694502471898171e-05,0.49972958355868036,0.869368544015794,1.0296530140645737
43,IRIS,warmup,0.0,0.06802037471183445,0.6788525227101644,4,0.6324352578805712,0.2558525016308423,0.7203670649899144,1.638867886972358,0.6937483263052077,False,0.000720613166386019,0.5581395348837209,0.9002770989781116,1.0888999753452238
44,NEO,warmup,0.0015627634256658468,0.05280297330234459,0.5652933161516197,5,0.15027162079556847,0.23162971257507128,0.7863072705875256,1.5762617616971324,0.5925572858834802,False,0.0001578246818690027,0.38636363636363635,0.842790223676347,0.8979457248567797
44,EVA,warmup,1.8866531933027484e-06,0.06471947824898441,0.5814164842448198,4,0.10077300894268755,0.3170128431151033,0.7152737264457426,1.6528664232625236,0.7940708945303677,False,9.28303372791977e-05,0.43181818181818177,0.9162064268078387,0.9502705392332347
44,ALEX,warmup,0.003483850740163188,0.07268029074391584,0.6448220159558636,4,0.16373934630036582,0.2632905256873234,0.6263989057115522,1.6261255500368175,0.6049325018946555,False,1.844440267609036e-05,0.7644628099173554,0.8006953843126577,1.0888999753452238
44,ADAM,warmup,0.0,0.06179844620763837,0.691268430891152,4,0.5542200360752658,0.28804868312987647,0.7305021515640207,1.6065126406438053,0.6578457438198034,False,9.23317380715619e-06,0.5,0.8694523510221018,1.0296530140645737
44,IRIS,warmup,0.0,0.06918915377123772,0.6722454630191058,3,0.3393946826003031,0.2623642646739902,0.7426870656135993,1.621862041319896,0.44198599909584163,False,0.00023909488642265156,0.5454545454545454,0.9002654079038312,1.0888999753452238
45,NEO,warmup,0.0018215791878885327,0.05434811230076335,0.5583061061604792,5,0.6285113759939761,0.2311023441885207,0.7379218991252533,1.5878482247046821,0.4298577419054992,False,0.00015285084598047196,0.33333333333333337,0.8428833160275179,0.8979457248567797
45,EVA,warmup,0.0,0.06524909784558544,0.588650951771567,2,0.3883592811004966,0.34443295233496374,0.7422298402419594,1.6616723309785535,0.37059458888383046,False,0.00010819646712865839,0.4444444444444444,0.9161204544228643,0.9502705392332347
45,ALEX,warmup,0.0034579986432829767,0.07383772168006103,0.6434447169041512,3,0.2739788481854901,0.24687053502532738,0.752118396853154,1.6245322933658843,0.44545717146067343,False,1.9559395037102524e-05,0.8098765432098765,0.8007648091786777,1.0888999753452238
45,ADAM,warmup,3.3703404190393454e-07,0.06268798183095102,0.6855469134820831,4,0.3655724074169566,0.28730550019956913,0.7591304894752632,1.5896793163645337,0.2625626565957827,False,8.284492228225452e-06,0.48888888888888893,0.869516295001845,1.0296530140645737
45,IRIS,warmup,0.0,0.06994853405666188,0.6773173358131319,4,0.007647925152888133,0.29304123096998913,0.7478843604868795,1.617016655528433,0.40046211663079934,False,0.00011857461730874917,0.5333333333333333,0.9005925109172503,1.0888999753452238
46,NEO,warmup,0.0013091944207582736,0.05590186163251716,0.5678455077485883,4,0.02611366302304249,0.2310132413199225,0.7669370697156955,1.5903573025713005,0.3432456548540216,False,8.896607314732797e-05,0.4565217391304348,0.8433109695543886,0.9433483923290391
46,EVA,warmup,5.327289731394753e-05,0.06575768135702607,0.5821114059775298,3,0.28181467114244807,0.37101252997034806,0.5346423126815112,1.6770711443707818,0.5337811137719715,False,4.399135828109867e-05,0.34782608695652173,0.9161029793534832,0.9502705392332347
46,ALEX,warmup,0.0022517673257727703,0.07448441225877753,0.6721327515365486,5,0.16003843924687955,0.2675543523278836,0.732617522837036,1.6218776706333855,0.553971911623072,False,0.00014875634629679178,0.8719281663516067,0.8007041597283373,1.0296530140645737
46,ADAM,warmup,0.0,0.0636711176402888,0.6865737596316934,4,0.15838400292706625,0.29706897384975234,0.7353404283770402,1.593611577569651,0.5180462137375764,False,7.444618828113507e-06,0.5,0.8695758929824525,1.0549201679861442
46,IRIS,warmup,0.0,0.0695439981325354,0.6710297073853003,4,0.16568461094276912,0.28032413405787754,0.6866710450273875,1.6257945728406604,0.40306591539641845,False,1.1506044379424431e-05,0.5103969754253308,0.9013093496054564,1.0888999753452238
47,NEO,warmup,0.0015547389874066403,0.057300729071710264,0.561226962091671,5,0.17924468421623435,0.22944731279340164,0.7823893185866976,1.5990456202083387,0.3892611930969295,False,5.012707101353309e-05,0.4042553191489362,0.8436783091396942,0.6931471805599453
47,EVA,warmup,0.00024635742327657644,0.06607193126898434,0.5756566146521889,2,0.07796784599728755,0.3818278435767847,0.6299199922305889,1.6754437501965562,0.5429873857066565,False,2.1375231234575505e-05,0.2978723404255319,0.916090000461436,0.9502705392332347
47,ALEX,warmup,0.002389961094885042,0.0742306840721526,0.6684083005051655,4,0.36896553360849704,0.27140071025828133,0.7798420310369677,1.6295001486221155,0.5563751843939652,False,0.0001631157293936186,0.8352195563603442,0.8006147251078405,1.0296530140645737
47,ADAM,warmup,0.0,0.06423038675681494,0.6902742125502874,4,0.2110074300850781,0.33150132593999315,0.6595223680154791,1.6016382422069617,0.44128052916710003,False,4.483805149522691e-06,0.4893617021276596,0.8696352041480585,1.0549201679861442
47,IRIS,warmup,0.00011443888128049761,0.06927564805614715,0.6647186470078961,5,0.059082253512246725,0.2732449372873819,0.7505010387230481,1.6288017746565684,0.6006277581017871,False,2.2236396065484244e-05,0.4074241738343141,0.9014457444243859,1.0888999753452238
48,NEO,warmup,0.001765397648321514,0.05945649193183632,0.5547250169584064,5,0.5019512181608822,0.2470211519564023,0.6829654297414851,1.5997254990688001,0.5115192938150683,False,3.507039838558672e-05,0.33333333333333337,0.8439612656152317,0.6730116670092565
48,EVA,warmup,0.0003845268554332482,0.06566937227240169,0.56929346595908,4,0.045419107269871285,0.3534344215284634,0.6640847297848966,1.6742909013468803,0.5239347971472238,False,4.660069153886447e-05,0.23958333333333334,0.9160579152423517,0.9502705392332347
48,ALEX,warmup,0.0024073757935317124,0.07398137651893684,0.6666369157451495,5,0.6849843320586243,0.28061444679887476,0.7408169207045865,1.614773831537538,0.6018799790290604,False,0.0001522481863762635,0.80078125,0.8005181971335601,1.0296530140645737
48,ADAM,warmup,1.8828708220260907e-07,0.06464644726830306,0.685168838835827,3,0.07134016856600768,0.39119791855480923,0.7242449491236009,1.612191026422065,0.2693387121435706,False,5.7994813171404686e-06,0.47916666666666663,0.8696999563612919,0.9433483923290392
48,IRIS,warmup,0.0002211111778629358,0.06958692688994625,0.6584060341312887,3,0.18951362948638636,0.26199349189153615,0.7718606608312653,1.623933491188209,0.4640785661165694,False,4.986836783737374e-05,0.3467881944444444,0.9014518854158168,1.0888999753452238
49,NEO,warmup,0.0020029181128308976,0.061054303330399476,0.5483419980798877,5,0.6907599005591226,0.27461062422537785,0.6490841788027802,1.5938438637254253,0.4760137137864543,False,5.746047414987768e-05,0.30612244897959184,0.8439872139477118,0.6730116670092565
49,EVA,warmup,0.0004973706331874118,0.06502279953148715,0.5630271495348113,4,0.29963457740874183,0.2986254627833332,0.7785847485741554,1.671293881301934,0.49053872613737304,False,7.911648126800622e-05,0.22490628904623078,0.9159880607241597,0.9502705392332347
49,ALEX,warmup,0.002435260818155745,0.07394597611139368,0.6644533916279785,5,0.3768547323487196,0.25174351087535746,0.7005281046546973,1.6110562790133676,0.6129441304645766,False,0.00013759208870055018,0.7684298209079551,0.8004444465502542,1.0296530140645737
49,ADAM,warmup,0.00014763707874046,0.06466614509283142,0.6799481837409685,4,0.16165630517320123,0.4063761180510329,0.7094632653084652,1.611177755247122,0.4100828940743068,False,1.3088601997794225e-05,0.3877551020408163,0.8697495853913375,0.9433483923290392
49,IRIS,warmup,0.0,0.07015863912578948,0.7025451466854408,3,0.08934675263092987,0.24776392248626072,0.6809693968104336,1.6147466117820202,0.6218959742184486,False,0.0001690231146241623,0.5306122448979591,0.9013146652101283,1.0888999753452238
50,NEO,warmup,0.0015596734338457119,0.061821420848264606,0.556861464312317,4,0.6077859603400094,0.2742887051544092,0.567201402379946,1.6024284856399627,0.5945545323161008,False,3.7099864898997106e-05,0.42000000000000004,0.8439596646826295,0.8018185525433372
50,EVA,warmup,0.0003483533808191552,0.06531532514925688,0.5712341657362847,3,0.17144302666427014,0.3054838154813791,0.6710650166886796,1.668067832853623,0.5206810640963165,False,6.61077133943104e-05,0.28200000000000003,0.9159346624138601,0.9502705392332347
50,ALEX,warmup,0.0021226312226624816,0.0745669835038392,0.6691802638815723,4,0.01857697960458028,0.23765001609894534,0.7463432720973914,1.6048971949672273,0.4684293488078817,False,0.0001226616058371353,0.882,0.8003944190305567,0.8979457248567797
50,ADAM,warmup,0.00029007819551419607,0.06497426445718549,0.6746421745183216,4,0.15345274197202566,0.42706893839837534,0.6362966122652809,1.6052305134555878,0.4646354919752467,False,2.8908419369688686e-05,0.31999999999999995,0.8697602952523577,0.9433483923290392
50,IRIS,warmup,0.0,0.07043425430976998,0.7064615560654715,4,0.12861062956175554,0.24669135373258377,0.7075046373863834,1.61490713877096,0.8088638092369773,False,0.00029256427673286236,0.52,0.9010994653492164,1.0888999753452238
51,NEO,free_run,0.0018216883653938464,0.06256515093381802,0.5507990697343526,5,0.033979657905716894,0.28050282077546984,0.6921509103606849,1.597987643142121,0.5154866945593793,False,3.652599279065269e-05,0.3137254901960784,0.8439647118898341,0.8018185525433372
51,EVA,free_run,0.00044179305937079035,0.06547260499885263,0.5652733609158342,4,0.2178094674116204,0.2890698441374756,0.5746784001278684,1.6594354477110926,0.4574008270604244,False,7.263272699899795e-05,0.23990772779700115,0.9158742457912904,0.8018185525433373
51,ALEX,free_run,0.001066568850194654,0.07544833959807302,0.6895531465841042,5,0.015252743265578001,0.2398435789321294,0.7688211513129931,1.5998998292979367,0.4493070046379814,False,0.00015710251125320378,0.9034986543637061,0.800308175205453,0.9433483923290391
51,ADAM,free_run,0.0004314037164964644,0.06543700283649315,0.6692759611474531,5,0.22690386349820874,0.42878367509131865,0.6947298238461471,1.6008175677444638,0.37068398520541584,False,4.732764440382292e-05,0.2941176470588235,0.8697421842838401,0.8979457248567797
51,IRIS,free_run,0.0,0.07102661953382482,0.7092975137026822,4,0.13368584372105738,0.25495980985360844,0.7425537831739345,1.6153427647746463,0.39430711765960047,False,0.00038951475523696366,0.5098039215686274,0.9008740357585144,1.0888999753452238
52,NEO,free_run,0.0006767287954765422,0.06317177298158012,0.5744704339594371,6,0.597131618628313,0.29577247152342884,0.6701903161386871,1.5927489721916144,0.46800991110635065,False,7.513766716080624e-05,0.6346153846153846,0.8440888787007087,0.8018185525433372
52,EVA,free_run,0.0,0.06571530971742005,0.621424721105864,5,0.31915173939791097,0.29407931748678867,0.7106856210325972,1.6698308543269318,0.49750836095265405,False,0.00034491698184470056,0.4807692307692308,0.9155702351127812,0.8018185525433373
52,ALEX,free_run,0.0026651590492664644,0.07670446892997926,0.6613323810406723,5,0.10591522233819695,0.24945894777964228,0.6875386108678309,1.603875551185074,0.47937713015364014,False,7.240489845672022e-05,0.8321005917159764,0.8002707403132512,0.9433483923290391
52,ADAM,free_run,0.0,0.06592091209941202,0.7424537525277128,4,0.20413557857313572,0.45241230843418623,0.6606829145099112,1.5953970680095304,0.3179559942102552,False,0.0005072487183140422,0.5192307692307692,0.8693337982812733,0.8979457248567797
52,IRIS,free_run,0.0,0.07185992288140516,0.7046622481221696,4,0.006767370393289215,0.26368959265471204,0.7475916546626772,1.6140185391429362,0.4485334698336632,False,0.00042685207923479676,0.5,0.900621498633125,1.0888999753452238
53,NEO,free_run,0.0006539340309260095,0.06383471755373406,0.5742739246096531,4,0.7574406991084822,0.3464570592692633,0.7688896664427596,1.5850858982062852,0.43094381300462425,False,9.610733727105269e-05,0.6603773584905661,0.8441742828024502,0.8018185525433372
53,EVA,free_run,0.0,0.0655223471841089,0.615418622607131,4,0.23310366103917132,0.3041714690687404,0.7602625427940386,1.6675934686143292,0.3372719524744314,False,0.0005169881041742232,0.45354218583125666,0.9151005875042897,0.8018185525433373
53,ALEX,free_run,0.0028498116328715423,0.07828451058797734,0.6557631342753715,4,0.38016438562281346,0.24820584601726908,0.6333688895901607,1.5944661476525466,0.5930358831958529,False,9.637181346698248e-05,0.8490566037735849,0.8002438789977877,1.0296530140645737
53,ADAM,free_run,0.0,0.06599130472664701,0.7371801534827843,5,0.12504777179225618,0.4713281319959638,0.6877570931495879,1.6107876352015933,0.37839868347677796,False,0.0007743940794441888,0.5094339622641509,0.8686723894986309,0.8979457248567797
53,IRIS,free_run,2.5555523738416285e-05,0.0718848669500608,0.6996303664842615,5,0.2898296226043421,0.2525499374761212,0.7346148356497438,1.6179331851134335,0.45726623333854205,False,0.0003870642824821613,0.4528301886792453,0.9003517314808904,1.0888999753452238
54,NEO,free_run,0.0006614750903548792,0.06421901317678236,0.5736935897528012,5,0.16617544559370376,0.35347474672844154,0.7559400622371166,1.5855033039379778,0.38341353872965733,False,0.00011914770032843357,0.6481481481481481,0.8441551815213975,1.0549201679861442
54,EVA,free_run,0.0,0.06565624817759659,0.630282044664719,4,0.40514838788288876,0.2914255962072585,0.6103666003239039,1.6678043485333143,0.44077257773031336,False,0.0007667056429474005,0.44581618655692734,0.9144071184140584,0.8018185525433373
54,ALEX,free_run,0.003064029723154402,0.07969573382964855,0.650193858386938,5,0.517646334933721,0.23864772959059857,0.7118659566900946,1.5920374946668931,0.4701140621323578,False,0.00013436265203339338,0.8333333333333334,0.8003841739317961,1.0888999753452238
54,ADAM,free_run,0.0,0.06600621547878134,0.7395646510745458,5,0.04272843194824378,0.4970757020601307,0.6989354878064531,1.6080465972903168,0.2119994613719366,False,0.0009769294696393084,0.5,0.8678469766392435,0.8979457248567797
54,IRIS,free_run,0.0,0.07169113443634248,0.7017418044405732,4,0.1263019819630046,0.2472773269099486,0.6876142956067198,1.6232910387402224,0.35840633534248684,False,0.00026380226166691746,0.48148148148148145,0.9001460986808751,1.0296530140645737
55,NEO,free_run,4.3105167571518586e-05,0.06466766208328797,0.5867703043006192,4,0.23961582913856458,0.36150151529673896,0.7783996273184357,1.5773209945092648,0.4134897665058011,False,0.00017935587671287625,0.8545454545454545,0.8440640706640776,1.0549201679861442
55,EVA,free_run,0.0,0.06580373271939036,0.624361965082714,5,0.06715539826779686,0.2761651812929566,0.608659862602706,1.6667443444964507,0.3559837629015071,False,0.0007988113436781344,0.46413223140495874,0.9137352216545181,0.8018185525433373
55,ALEX,free_run,0.003302113868497695,0.08110485234048007,0.6446371635917876,3,0.04930888705047966,0.2380344085464245,0.692759368039015,1.594415532794044,0.5525045422859601,False,0.0001852187460465851,0.8181818181818181,0.8005325120966247,1.0888999753452238
55,ADAM,free_run,0.0,0.06523439312274756,0.7344465597508772,5,0.20235692294993435,0.47627137200572867,0.6056854635507952,1.607628683158489,0.3081424557737311,False,0.0010086080053529254,0.45520661157024794,0.8669945190821711,0.8979457248567797
55,IRIS,free_run,9.695062206341698e-05,0.07122750830067787,0.6968802946585788,4,0.12205358523263722,0.24095054225185839,0.7138116932401785,1.6125174101108208,0.5707670227468311,False,1.4998695313932986e-05,0.3781818181818182,0.900154203753012,1.0296530140645737
56,NEO,free_run,0.00021616648077533488,0.0647909476211064,0.5827016004213201,4,0.614449013344343,0.37260646728543345,0.7448443837696813,1.5834370971081349,0.4268834892420431,False,0.00014607577356771126,0.7857142857142857,0.8439760949316795,1.0549201679861442
56,EVA,free_run,0.0,0.06642269066936685,0.6264988505566241,4,0.04467663868627285,0.2813866420752701,0.7551778243686571,1.661432129586686,0.38272563208043114,False,0.0006451033047128969,0.4642857142857143,0.913242077564028,0.8018185525433373
56,ALEX,free_run,0.002895228733444258,0.08231567102941484,0.6501339675503669,6,0.536893179780031,0.23715075389030857,0.7630508342388546,1.5994195340035755,0.3885103751592714,False,0.00020093357435975015,0.8392857142857143,0.8005058052309325,1.0549201679861442
56,ADAM,free_run,0.0,0.06527108285870661,0.7361980219400494,4,0.28251372613111786,0.39868892468867656,0.569337480854584,1.606035408746658,0.22263890259278285,False,0.0008960368919615408,0.447704081632653,0.866325249639365,0.8979457248567797
56,IRIS,free_run,0.0001879454383536215,0.07064349962545917,0.6919478268250214,4,0.33329898889010356,0.24283729360658632,0.5977741770034579,1.6121125349833474,0.5372659931207465,False,3.022132202608512e-05,0.29272959183673464,0.9001827599204788,1.0549201679861442
57,NEO,free_run,0.0002418855903622978,0.06481791543873049,0.5820176700194466,4,7.367740287044988e-16,0.33852239976883985,0.6837769033292092,1.5788070991840004,0.4694113516606658,False,0.00011931306058283806,0.736842105263158,0.8439177136779528,1.0296530140645737
57,EVA,free_run,0.0,0.06666077643851512,0.620890733521943,4,7.754926060836802e-16,0.2696406646354857,0.7314006730370403,1.6632583592564492,0.2848202687949666,False,0.0004287017593872698,0.45614035087719296,0.9129218838293311,0.8979457248567797
57,ALEX,free_run,0.0027483480898593425,0.08328239950279648,0.6512008190139951,4,5.488799204418741e-16,0.23587694173448254,0.79637422487537,1.5956600132846608,0.35623800266251787,False,0.00019394299402248423,0.8596491228070176,0.8004024997979828,1.0888999753452238
57,ADAM,free_run,1.89571234628578e-06,0.06513303529495602,0.7371978406374551,5,5.380077005701867e-16,0.3663080586008216,0.7330398164975411,1.595661976342555,0.5186289616394261,False,0.0005809182938226004,0.3924284395198523,0.8658348563445231,1.0296530140645737
57,IRIS,free_run,0.00016242111401090564,0.07053667498036297,0.6929731201380065,3,7.0109120220456735e-16,0.24175456717253505,0.5092052544154648,1.6123650685943725,0.4999839518545787,False,3.3445142334522473e-05,0.3139427516158818,0.9001876986210208,1.0549201679861442
58,NEO,free_run,0.00041870507731981,0.06476605326551374,0.5781732169708692,4,8.917058736571807e-16,0.28466430831662903,0.7090703911549593,1.5910680608636663,0.2055136751889546,False,2.210873974711253e-05,0.6658739595719383,0.8439336648331233,1.0296530140645737
58,EVA,free_run,0.0,0.0679171636750336,0.6433499105861833,4,4.634057779487565e-16,0.2754618426514144,0.7677091279073681,1.6563623912424408,0.5272779926455143,False,6.875002898306899e-05,0.4482758620689655,0.9129474352194745,1.0296530140645737
58,ALEX,free_run,0.003004974201925626,0.08426687355548243,0.6460984905291531,5,6.582738995780112e-16,0.23616986136839807,0.705301516820582,1.5987880574188031,0.6737203131486615,False,2.779932733782935e-05,0.8103448275862069,0.8003848440114391,1.0888999753452238
58,ADAM,free_run,0.0,0.06540569371394736,0.739184934558225,3,4.440734471758303e-16,0.3316265864998984,0.685412307296758,1.610236332182872,0.6778681843744736,False,5.838607901928394e-06,0.4494649227110582,0.8658513391363357,1.0296530140645737
58,IRIS,free_run,0.00023721595706688206,0.07075601123080674,0.6882340270255721,3,9.40272034969344e-16,0.254673447913863,0.697663350948624,1.6146836381452316,0.5182606809753976,False,2.9353957534982208e-05,0.26783590963139126,0.9001656850572939,1.0296530140645737
59,NEO,free_run,0.0,0.06473129846267581,0.590922339658765,5,9.946441132931773e-16,0.2833914818303974,0.7425512176965697,1.6036737990308747,0.36954417740240225,False,3.456314370081763e-05,0.8526285550129273,0.8439580501907887,1.0296530140645737
59,EVA,free_run,0.0,0.06758156672000706,0.6376614780001434,4,8.493380076941826e-16,0.2447138879883643,0.7107748110279295,1.6613168647212802,0.36050255497812445,False,7.965452103975996e-05,0.43320884803217474,0.9129121980756512,1.0296530140645737
59,ALEX,free_run,0.002599388745461192,0.08502456961288152,0.6507629452657483,4,9.149169402052315e-16,0.23511885733002982,0.6568845739391234,1.5990221827785984,0.5187822410151074,False,1.1295024000801436e-05,0.8813559322033898,0.8003799584782153,1.0296530140645737
59,ADAM,free_run,0.0,0.0654180294745179,0.7404325166673412,2,8.58473765150343e-16,0.33663745250322635,0.5444841810473048,1.6159194396562833,0.4088024496215574,False,3.7854937175742125e-06,0.4424016087331226,0.8658915083833687,1.0296530140645737
59,IRIS,free_run,0.00032518040597027205,0.07041628581858242,0.6834485709908498,5,9.103049234184334e-16,0.2750037999941414,0.598764889239935,1.6199292302207036,0.4873700071287559,False,3.547953542605236e-05,0.17236426314277506,0.9001514735787438,1.0888999753452238
60,NEO,free_run,0.0,0.06484775647196891,0.6015697593316746,4,5.91792120494318e-16,0.27038597275521825,0.7290407761335909,1.6027698320404937,0.3218075799230469,False,7.160615433688196e-05,0.8833333333333333,0.8439951803861758,0.9433483923290392
60,EVA,free_run,0.0,0.06722408186911656,0.6493042824453908,4,8.030066189230145e-16,0.2372114173022252,0.6647105971491516,1.653722604014132,0.3512440712412687,False,9.503693652798735e-05,0.4188888888888889,0.9128752825433767,1.0296530140645737
60,ALEX,free_run,0.0028870086889524233,0.08574041713838662,0.645838270638987,3,6.02113124063194e-16,0.24050531180037824,0.6526620449303193,1.5953872976809247,0.23824546873935715,False,6.5242998163001755e-06,0.8166666666666667,0.8003820913072939,1.0296530140645737
60,ADAM,free_run,0.0,0.06548210882138181,0.7410451428781106,4,7.137174257794449e-16,0.2866028916237925,0.6727748273285942,1.6113132829387373,0.398046071636089,False,4.992521590571418e-06,0.4433333333333333,0.8659620029588934,1.0296530140645737
60,IRIS,free_run,0.0003414647492349479,0.06821696907206597,0.6843667099478747,5,6.740010745766224e-16,0.3118830326596915,0.6437609267890145,1.6198235790706272,0.46296384925208667,False,3.749444945645614e-05,0.1466666666666666,0.9002024802277283,1.0888999753452238
61,NEO,free_run,0.0,0.06501076720064718,0.5977336033859345,3,6.454578870032483e-16,0.26867839773219215,0.7428275001436866,1.5991258663241918,0.5293930149232817,False,6.388171078049436e-05,0.8688524590163934,0.8440616679225634,0.9433483923290392
61,EVA,free_run,0.0,0.06692168664196141,0.6437276229933014,7,6.551273216434446e-16,0.23402115510242502,0.6821634570449082,1.6580319394495497,0.21262633747538126,False,0.00010598974312240441,0.40526740123622684,0.9128427825972848,1.0296530140645737
61,ALEX,free_run,0.0018891383014786618,0.0861096949327935,0.6572948100127569,4,9.13849007329575e-16,0.24666579668506974,0.6774832500054431,1.593856699180718,0.2938723226309958,False,1.631885300024266e-05,0.9672131147540983,0.8003776152814962,1.0296530140645737
61,ADAM,free_run,8.244151533956564e-05,0.06529446238492682,0.7369853663432321,6,7.326934447096789e-16,0.2898178448044171,0.7405426579277553,1.617022680269244,0.40836088436669177,False,4.871976926198083e-06,0.33378124160171996,0.8660668261214822,1.0296530140645737
61,IRIS,free_run,0.00043554603318915664,0.06752621267527968,0.6797721207611426,5,8.89523914387699e-16,0.3047671905997324,0.7168829116373677,1.6223819718848884,0.26158470603647577,False,3.1494695270516785e-05,0.13867239989250202,0.9002683124801574,1.0888999753452238
62,NEO,free_run,0.0,0.06516784032596441,0.5938665262752305,4,5.043311167064764e-16,0.26508604320851364,0.7600177967400077,1.5900384392393894,0.34301797997146083,False,6.642799633950833e-05,0.8548387096774194,0.8441347056719484,1.0549201679861442
62,EVA,free_run,2.665531597337568e-06,0.0663387510656407,0.6382091640849581,5,5.610266209866501e-16,0.2511255688361084,0.6526996892052572,1.6614111361315969,0.3474123712864442,False,8.693544025790291e-05,0.36420395421436,0.9128163713836046,1.0296530140645737
62,ALEX,free_run,0.0021814183650830906,0.08652267089946264,0.6524182209253271,6,6.8219335146614e-16,0.2514817346002653,0.5546266718765798,1.5975461609232038,0.43165782789388296,False,1.3091190840888853e-05,0.935483870967742,0.8003742778934209,1.0296530140645737
62,ADAM,free_run,7.97178014503645e-05,0.06509500476182144,0.7372679782654967,5,6.890158907738326e-16,0.28698852844534595,0.7440595090628012,1.633434716390897,0.4412773366996383,False,3.0409243136238474e-06,0.3184183142559834,0.8661903913697959,0.8979457248567797
