timestamp,density,speed,temperature
2025-11-30 23:26:00,9.23,552.9,363461
2025-11-30 23:27:00,9.16,552.4,365750
2025-11-30 23:28:00,9.1,552.5,366055
2025-11-30 23:29:00,9.15,551.8,370844
2025-11-30 23:30:00,9.39,552.7,382270
2025-11-30 23:31:00,9.35,557.0,360082
2025-11-30 23:32:00,9.44,554.3,354815
2025-11-30 23:33:00,9.37,555.7,356622
2025-11-30 23:34:00,9.35,554.9,357104
2025-11-30 23:35:00,9.48,555.6,362124
2025-11-30 23:36:00,9.64,554.4,398603
2025-11-30 23:37:00,9.58,555.9,376901
2025-11-30 23:38:00,10.09,569.4,431244
2025-11-30 23:39:00,9.64,573.6,392720
2025-11-30 23:40:00,9.79,574.4,450789
2025-11-30 23:41:00,9.69,574.4,461967
2025-11-30 23:42:00,9.74,574.5,451183
2025-11-30 23:43:00,9.48,575.1,436125
2025-11-30 23:44:00,10.29,569.1,508190
2025-11-30 23:45:00,10.13,569.5,506109
2025-11-30 23:46:00,9.32,570.7,424630
2025-11-30 23:47:00,9.83,564.0,395508
2025-11-30 23:48:00,9.58,568.9,427513
2025-11-30 23:49:00,9.93,566.2,439523
2025-11-30 23:50:00,9.3,576.9,409711
2025-11-30 23:51:00,9.32,570.3,427727
2025-11-30 23:52:00,7.91,551.7,307224
2025-11-30 23:53:00,7.87,551.0,295328
2025-11-30 23:54:00,8.09,554.7,298361
2025-11-30 23:55:00,8.15,558.4,282458
2025-11-30 23:56:00,9.31,554.6,401875
2025-11-30 23:57:00,9.2,554.1,370273
2025-11-30 23:58:00,9.12,553.7,365044
2025-11-30 23:59:00,8.73,552.8,347277
2025-12-01 00:00:00,9.18,553.0,362968
2025-12-01 00:01:00,9.02,558.0,354496
2025-12-01 00:02:00,8.79,557.1,347825
2025-12-01 00:03:00,8.81,562.5,307737
2025-12-01 00:04:00,9.3,572.9,391324
2025-12-01 00:05:00,9.49,567.6,340217
2025-12-01 00:06:00,9.8,568.9,402699
2025-12-01 00:07:00,9.06,558.8,350563
2025-12-01 00:08:00,9.26,556.1,351755
2025-12-01 00:09:00,8.95,556.2,350364
2025-12-01 00:10:00,9.13,557.2,348850
2025-12-01 00:11:00,8.12,552.9,325693
2025-12-01 00:12:00,8.38,556.6,292026
2025-12-01 00:13:00,9.14,553.2,348254
2025-12-01 00:14:00,8.31,549.0,328961
2025-12-01 00:15:00,8.61,554.3,334986
2025-12-01 00:16:00,9.37,553.8,363364
2025-12-01 00:17:00,9.18,558.0,346527
2025-12-01 00:18:00,9.16,558.7,345395
2025-12-01 00:19:00,9.16,552.7,357180
2025-12-01 00:20:00,9.05,554.8,355449
2025-12-01 00:21:00,8.94,552.1,346073
2025-12-01 00:22:00,8.62,554.0,322203
2025-12-01 00:23:00,8.82,556.2,336535
2025-12-01 00:24:00,9.44,558.9,349842
2025-12-01 00:25:00,9.11,556.6,360485
2025-12-01 00:26:00,9.25,557.1,349854
2025-12-01 00:27:00,8.69,555.9,324643
2025-12-01 00:28:00,8.24,557.2,308867
2025-12-01 00:29:00,8.3,551.8,321922
2025-12-01 00:30:00,8.33,550.2,325341
2025-12-01 00:31:00,8.28,550.5,324081
2025-12-01 00:32:00,8.24,553.6,327488
2025-12-01 00:33:00,8.43,552.0,333555
2025-12-01 00:34:00,8.21,551.2,320029
2025-12-01 00:35:00,8.36,560.2,286160
2025-12-01 00:36:00,9.21,556.6,356500
2025-12-01 00:37:00,8.91,555.0,347321
2025-12-01 00:38:00,8.15,556.1,312392
2025-12-01 00:39:00,8.93,562.1,347622
2025-12-01 00:40:00,9.0,556.0,358243
2025-12-01 00:41:00,9.14,557.1,350214
2025-12-01 00:42:00,9.55,576.6,378365
2025-12-01 00:43:00,10.42,564.7,423974
2025-12-01 00:44:00,5.9,557.5,182975
2025-12-01 00:45:00,8.45,550.9,331170
2025-12-01 00:46:00,9.02,558.5,349914
2025-12-01 00:47:00,9.03,556.7,357812
2025-12-01 00:48:00,9.19,555.7,360542
2025-12-01 00:49:00,9.28,556.5,360411
2025-12-01 00:50:00,9.08,556.3,359570
2025-12-01 00:51:00,9.31,555.8,355458
2025-12-01 00:52:00,9.33,556.1,359380
2025-12-01 00:53:00,9.16,555.6,358957
2025-12-01 00:54:00,8.47,551.1,315988
2025-12-01 00:55:00,8.35,550.0,318578
2025-12-01 00:56:00,8.9,551.5,322090
2025-12-01 00:57:00,8.12,550.2,308099
2025-12-01 00:58:00,8.68,548.1,313984
2025-12-01 00:59:00,8.71,552.6,341401
2025-12-01 01:00:00,8.95,552.8,339857
2025-12-01 01:01:00,8.39,549.3,312219
2025-12-01 01:02:00,8.35,548.8,314693
2025-12-01 01:03:00,8.29,547.2,296318
2025-12-01 01:04:00,9.14,552.9,346883
2025-12-01 01:05:00,9.26,552.8,354088
2025-12-01 01:06:00,8.41,552.7,307666
2025-12-01 01:07:00,8.79,551.8,342060
2025-12-01 01:08:00,9.21,551.3,362143
2025-12-01 01:09:00,8.46,549.2,302617
2025-12-01 01:10:00,8.48,549.7,315273
2025-12-01 01:11:00,8.49,549.2,318104
2025-12-01 01:12:00,8.71,549.1,313607
2025-12-01 01:13:00,8.48,548.1,305885
2025-12-01 01:14:00,8.25,549.4,305113
2025-12-01 01:15:00,8.39,547.4,308922
2025-12-01 01:16:00,8.35,548.0,313018
2025-12-01 01:17:00,8.36,547.0,319485
2025-12-01 01:18:00,8.53,548.1,331280
2025-12-01 01:19:00,8.95,547.7,331962
2025-12-01 01:20:00,7.95,542.1,252568
2025-12-01 01:21:00,8.64,551.8,269956
2025-12-01 01:22:00,8.73,554.6,303996
2025-12-01 01:23:00,9.03,551.7,329209
2025-12-01 01:24:00,8.48,552.8,299010
2025-12-01 01:25:00,8.45,551.8,303652
2025-12-01 01:26:00,8.84,552.6,317052
2025-12-01 01:27:00,8.59,552.7,289876
2025-12-01 01:28:00,8.71,549.2,302605
2025-12-01 01:29:00,8.95,554.1,321295
2025-12-01 01:30:00,8.4,551.1,300689
2025-12-01 01:31:00,8.27,550.5,289462
2025-12-01 01:32:00,9.36,554.4,329993
2025-12-01 01:33:00,9.23,556.9,308692
2025-12-01 01:34:00,8.43,552.8,268838
2025-12-01 01:35:00,9.19,560.3,290638
2025-12-01 01:36:00,9.05,563.1,253509
2025-12-01 01:37:00,9.05,556.6,299662
2025-12-01 01:38:00,9.26,563.8,289871
2025-12-01 01:39:00,9.82,560.3,323063
2025-12-01 01:40:00,9.0,561.7,284837
2025-12-01 01:41:00,7.5,544.3,222748
2025-12-01 01:42:00,8.49,552.4,282652
2025-12-01 01:43:00,8.74,555.7,287755
2025-12-01 01:44:00,8.84,555.0,307232
2025-12-01 01:45:00,8.89,549.6,301799
2025-12-01 01:46:00,8.56,549.9,290782
2025-12-01 01:47:00,8.47,554.1,276660
2025-12-01 01:48:00,8.54,550.7,272193
2025-12-01 01:49:00,9.48,554.1,333880
2025-12-01 01:50:00,9.31,551.6,334992
2025-12-01 01:51:00,8.9,554.1,307635
2025-12-01 01:52:00,8.71,554.3,294189
2025-12-01 01:53:00,8.69,558.0,291789
2025-12-01 01:54:00,9.04,557.1,302941
2025-12-01 01:55:00,10.22,567.6,330049
2025-12-01 01:56:00,8.59,559.9,271548
2025-12-01 01:57:00,9.39,552.8,329281
2025-12-01 01:58:00,9.32,553.2,329027
2025-12-01 01:59:00,8.96,558.4,289951
2025-12-01 02:00:00,8.99,560.1,259889
2025-12-01 02:01:00,9.07,560.0,292881
2025-12-01 02:02:00,7.74,551.0,258713
2025-12-01 02:03:00,8.88,557.8,280969
2025-12-01 02:04:00,9.21,563.0,288582
2025-12-01 02:05:00,8.75,563.5,278393
2025-12-01 02:06:00,9.31,557.0,339939
2025-12-01 02:07:00,8.91,560.9,301017
2025-12-01 02:08:00,9.07,557.8,327902
2025-12-01 02:09:00,8.48,555.0,310196
2025-12-01 02:10:00,8.39,555.1,291381
2025-12-01 02:11:00,7.69,543.7,247148
2025-12-01 02:12:00,7.0,535.2,205967
2025-12-01 02:13:00,7.71,544.0,232360
2025-12-01 02:14:00,7.67,542.4,267950
2025-12-01 02:15:00,7.32,537.1,232168
2025-12-01 02:16:00,7.53,532.6,241182
2025-12-01 02:17:00,7.9,546.4,247287
2025-12-01 02:18:00,8.36,546.8,256721
2025-12-01 02:19:00,8.38,550.6,275406
2025-12-01 02:20:00,8.5,547.8,283358
2025-12-01 02:21:00,7.96,541.4,240581
2025-12-01 02:22:00,7.89,536.4,271929
2025-12-01 02:23:00,7.44,537.1,241476
2025-12-01 02:24:00,7.5,532.6,239810
2025-12-01 02:25:00,7.47,541.2,236511
2025-12-01 02:26:00,7.54,540.2,236831
2025-12-01 02:27:00,7.5,540.4,235468
2025-12-01 02:28:00,7.51,540.5,234485
2025-12-01 02:29:00,7.49,541.2,235080
2025-12-01 02:30:00,7.58,540.6,235499
2025-12-01 02:31:00,7.68,539.8,233673
2025-12-01 02:32:00,7.68,540.7,237882
2025-12-01 02:33:00,7.7,539.2,237634
2025-12-01 02:34:00,7.62,540.0,241610
2025-12-01 02:35:00,7.89,540.8,237974
2025-12-01 02:36:00,7.56,541.0,231212
2025-12-01 02:37:00,8.81,552.9,269446
2025-12-01 02:38:00,9.04,550.7,311050
2025-12-01 02:39:00,8.8,556.2,298363
2025-12-01 02:40:00,7.75,532.8,239744
2025-12-01 02:41:00,7.74,532.7,208644
2025-12-01 02:42:00,8.77,551.3,298197
2025-12-01 02:43:00,8.63,549.8,285878
2025-12-01 02:44:00,8.39,540.0,309871
2025-12-01 02:45:00,7.46,533.6,230624
2025-12-01 02:46:00,7.63,529.7,241495
2025-12-01 02:47:00,7.81,531.1,246143
2025-12-01 02:48:00,7.37,528.1,240983
2025-12-01 02:49:00,7.57,528.9,237270
2025-12-01 02:50:00,7.61,530.6,236633
2025-12-01 02:51:00,7.94,533.2,255881
2025-12-01 02:52:00,7.33,528.4,237560
2025-12-01 02:53:00,7.59,528.1,235504
2025-12-01 02:54:00,7.46,529.3,245825
2025-12-01 02:55:00,7.4,528.6,243575
2025-12-01 02:56:00,7.71,530.8,249199
2025-12-01 02:57:00,7.52,530.7,245005
2025-12-01 02:58:00,7.91,533.2,251252
2025-12-01 02:59:00,7.19,529.4,247288
2025-12-01 03:00:00,7.03,529.9,235372
2025-12-01 03:01:00,7.68,530.9,248159
2025-12-01 03:02:00,7.63,530.9,249850
2025-12-01 03:03:00,7.75,530.8,252239
2025-12-01 03:04:00,7.76,530.4,250488
2025-12-01 03:05:00,7.58,530.8,252565
2025-12-01 03:06:00,7.56,529.2,250043
2025-12-01 03:07:00,7.77,530.3,245682
2025-12-01 03:08:00,7.7,528.9,241142
2025-12-01 03:09:00,7.71,530.6,247250
2025-12-01 03:10:00,7.45,529.0,248248
2025-12-01 03:11:00,7.06,527.0,240386
2025-12-01 03:12:00,7.58,529.2,250775
2025-12-01 03:13:00,7.06,526.8,237724
2025-12-01 03:14:00,6.98,526.7,235578
2025-12-01 03:15:00,7.36,528.0,237801
2025-12-01 03:16:00,7.36,538.8,215984
2025-12-01 03:17:00,9.59,549.1,347808
2025-12-01 03:18:00,9.47,549.6,354283
2025-12-01 03:19:00,7.87,545.1,239831
2025-12-01 03:20:00,8.2,545.6,324150
2025-12-01 03:21:00,6.9,527.0,235480
2025-12-01 03:22:00,6.65,524.9,231402
2025-12-01 03:23:00,6.68,523.9,232242
2025-12-01 03:24:00,6.84,524.5,237374
2025-12-01 03:25:00,7.13,524.5,243593
2025-12-01 03:26:00,6.93,525.0,250336
2025-12-01 03:27:00,6.87,527.4,250209
2025-12-01 03:28:00,6.85,523.3,242619
2025-12-01 03:29:00,7.18,523.0,252109
2025-12-01 03:30:00,6.81,523.3,244072
2025-12-01 03:31:00,7.43,523.8,251469
2025-12-01 03:32:00,7.02,523.5,239449
2025-12-01 03:33:00,7.21,524.0,249163
2025-12-01 03:34:00,6.86,525.2,236093
2025-12-01 03:35:00,7.36,525.1,252375
2025-12-01 03:36:00,6.65,524.8,234581
2025-12-01 03:37:00,6.81,525.6,234628
2025-12-01 03:38:00,6.63,525.4,234472
2025-12-01 03:39:00,6.58,524.7,240323
2025-12-01 03:40:00,6.76,525.0,258953
2025-12-01 03:41:00,7.12,529.3,234478
2025-12-01 03:42:00,7.02,526.4,251829
2025-12-01 03:43:00,6.8,525.1,257494
2025-12-01 03:44:00,6.75,524.0,261001
2025-12-01 03:45:00,6.81,523.0,265950
2025-12-01 03:46:00,6.59,523.4,260273
2025-12-01 03:47:00,6.8,523.2,262039
2025-12-01 03:48:00,6.68,524.0,259863
2025-12-01 03:49:00,6.66,524.9,258319
2025-12-01 03:50:00,6.62,525.1,260208
2025-12-01 03:51:00,6.77,524.7,254636
2025-12-01 03:52:00,6.61,524.5,257189
2025-12-01 03:53:00,6.71,524.3,258106
2025-12-01 03:54:00,6.7,524.1,259195
2025-12-01 03:55:00,6.72,524.0,259547
2025-12-01 03:56:00,6.66,524.1,260054
2025-12-01 03:57:00,6.81,523.9,257708
2025-12-01 03:58:00,6.81,523.8,257768
2025-12-01 03:59:00,6.76,524.3,257542
2025-12-01 04:00:00,6.78,524.2,256522
2025-12-01 04:01:00,6.82,524.7,252739
2025-12-01 04:02:00,6.81,523.6,258253
2025-12-01 04:03:00,6.79,525.8,250016
2025-12-01 04:04:00,6.71,527.3,250986
2025-12-01 04:05:00,6.72,527.3,246776
2025-12-01 04:06:00,6.68,524.6,250622
2025-12-01 04:07:00,6.86,526.4,239033
2025-12-01 04:08:00,6.85,526.8,236261
2025-12-01 04:09:00,6.94,527.0,237573
2025-12-01 04:10:00,7.7,533.9,293198
2025-12-01 04:11:00,6.68,526.7,246322
2025-12-01 04:12:00,6.44,524.2,241912
2025-12-01 04:13:00,6.35,522.2,241835
2025-12-01 04:14:00,6.41,521.5,240755
2025-12-01 04:15:00,6.35,521.3,238504
2025-12-01 04:16:00,6.27,521.5,235135
2025-12-01 04:17:00,6.27,521.5,240298
2025-12-01 04:18:00,6.2,521.7,247810
2025-12-01 04:19:00,6.54,520.7,243444
2025-12-01 04:20:00,6.26,520.7,230705
2025-12-01 04:21:00,6.32,521.5,238947
2025-12-01 04:22:00,6.43,520.8,243188
2025-12-01 04:23:00,6.35,532.0,243452
2025-12-01 04:24:00,6.43,533.0,247589
2025-12-01 04:25:00,6.48,519.9,247907
2025-12-01 04:26:00,6.49,528.6,249660
2025-12-01 04:27:00,6.6,523.3,252097
2025-12-01 04:28:00,6.41,530.6,252888
2025-12-01 04:29:00,6.64,531.6,250168
2025-12-01 04:30:00,6.58,532.0,249188
2025-12-01 04:31:00,6.53,529.7,249289
2025-12-01 04:32:00,6.58,529.2,248932
2025-12-01 04:33:00,6.28,529.8,245210
2025-12-01 04:34:00,6.46,530.0,247603
2025-12-01 04:35:00,6.49,527.5,250491
2025-12-01 04:36:00,6.53,530.3,250142
2025-12-01 04:37:00,6.55,529.3,252669
2025-12-01 04:38:00,6.49,529.4,249035
2025-12-01 04:39:00,6.51,528.9,247290
2025-12-01 04:40:00,6.46,529.3,247173
2025-12-01 04:41:00,6.53,529.7,249789
2025-12-01 04:42:00,6.45,528.1,248643
2025-12-01 04:43:00,6.48,530.0,251564
2025-12-01 04:44:00,6.46,529.9,250841
2025-12-01 04:45:00,6.55,530.5,251939
2025-12-01 04:46:00,6.5,529.0,249665
2025-12-01 04:47:00,6.47,527.2,251863
2025-12-01 04:48:00,6.37,528.6,249225
2025-12-01 04:49:00,6.46,528.8,249596
2025-12-01 04:50:00,6.42,518.2,249669
2025-12-01 04:51:00,6.41,521.6,252141
2025-12-01 04:52:00,6.34,518.7,250054
2025-12-01 04:53:00,6.39,522.2,251456
2025-12-01 04:54:00,6.25,519.7,250639
2025-12-01 04:55:00,6.19,519.6,249759
2025-12-01 04:56:00,6.34,519.9,252000
2025-12-01 04:57:00,6.11,520.3,253156
2025-12-01 04:58:00,5.15,513.6,200510
2025-12-01 04:59:00,4.69,508.2,157643
2025-12-01 05:00:00,5.9,519.5,238136
2025-12-01 05:01:00,6.02,521.7,247033
2025-12-01 05:02:00,6.03,520.5,249227
2025-12-01 05:03:00,6.15,520.6,253578
2025-12-01 05:04:00,6.07,520.8,249566
2025-12-01 05:05:00,6.24,520.2,254039
2025-12-01 05:06:00,6.15,520.2,252148
2025-12-01 05:07:00,6.06,520.6,250777
2025-12-01 05:08:00,6.01,520.9,248768
2025-12-01 05:09:00,6.12,520.3,251824
2025-12-01 05:10:00,6.06,519.8,249726
2025-12-01 05:11:00,6.1,520.3,249691
2025-12-01 05:12:00,6.08,520.2,250819
2025-12-01 05:13:00,6.08,519.6,252293
2025-12-01 05:14:00,6.04,519.3,249058
2025-12-01 05:15:00,6.16,519.2,252548
2025-12-01 05:16:00,5.95,516.6,231228
2025-12-01 05:17:00,6.22,518.7,254727
2025-12-01 05:18:00,6.16,518.4,251978
2025-12-01 05:19:00,6.14,518.5,245194
2025-12-01 05:20:00,6.14,519.0,246564
2025-12-01 05:21:00,6.21,518.9,247814
2025-12-01 05:22:00,6.25,518.6,246895
2025-12-01 05:23:00,6.22,518.9,247576
2025-12-01 05:24:00,6.16,518.9,247421
2025-12-01 05:25:00,5.95,516.7,238121
2025-12-01 05:26:00,5.86,516.8,206487
2025-12-01 05:27:00,6.04,515.5,232753
2025-12-01 05:28:00,5.86,514.6,172557
2025-12-01 05:29:00,6.18,517.5,253191
2025-12-01 05:30:00,5.35,509.1,180795
2025-12-01 05:31:00,6.15,524.7,235273
2025-12-01 05:32:00,5.8,516.6,209115
2025-12-01 05:33:00,6.16,518.0,248057
2025-12-01 05:34:00,6.03,516.7,203471
2025-12-01 05:35:00,5.86,512.5,178985
2025-12-01 05:36:00,5.76,508.8,174286
2025-12-01 05:37:00,6.31,516.8,249640
2025-12-01 05:38:00,5.88,516.5,186283
2025-12-01 05:39:00,6.38,524.8,235604
2025-12-01 05:40:00,6.39,522.0,188732
2025-12-01 05:41:00,6.07,512.5,184531
2025-12-01 05:42:00,5.84,516.2,179388
2025-12-01 05:43:00,6.2,516.9,222291
2025-12-01 05:44:00,6.09,511.7,201734
2025-12-01 05:45:00,6.07,518.5,177132
2025-12-01 05:46:00,6.36,521.2,187651
2025-12-01 05:47:00,6.3,520.3,235598
2025-12-01 05:48:00,6.46,517.4,240428
2025-12-01 05:49:00,6.07,517.8,247933
2025-12-01 05:50:00,6.12,517.4,243615
2025-12-01 05:51:00,6.01,516.7,244971
2025-12-01 05:52:00,5.96,511.5,207049
2025-12-01 05:53:00,5.21,509.1,187118
2025-12-01 05:54:00,5.6,506.7,167645
2025-12-01 05:55:00,5.03,503.4,150755
2025-12-01 05:56:00,5.02,503.5,157130
2025-12-01 05:57:00,5.98,513.9,200252
2025-12-01 05:58:00,6.13,516.8,234371
2025-12-01 05:59:00,5.62,510.6,171149
2025-12-01 06:00:00,5.81,510.8,175387
2025-12-01 06:01:00,5.81,509.7,165188
2025-12-01 06:02:00,5.72,508.2,165086
2025-12-01 06:03:00,5.86,509.1,163671
2025-12-01 06:04:00,5.32,503.5,150312
2025-12-01 06:05:00,5.47,506.8,148753
2025-12-01 06:06:00,6.42,516.4,174236
2025-12-01 06:07:00,6.39,517.5,226242
2025-12-01 06:08:00,6.03,510.7,182730
2025-12-01 06:09:00,6.59,516.3,225796
2025-12-01 06:10:00,6.45,516.2,227439
2025-12-01 06:11:00,6.63,516.6,232880
2025-12-01 06:12:00,6.57,515.9,230091
2025-12-01 06:13:00,6.47,516.8,228521
2025-12-01 06:14:00,6.52,517.5,227664
2025-12-01 06:15:00,6.48,516.9,226531
2025-12-01 06:16:00,6.44,516.5,227670
2025-12-01 06:17:00,6.54,526.8,226702
2025-12-01 06:18:00,6.73,515.0,226014
2025-12-01 06:19:00,6.46,516.9,226809
2025-12-01 06:20:00,6.33,514.3,229389
2025-12-01 06:21:00,6.34,515.0,229203
2025-12-01 06:22:00,6.2,516.9,226930
2025-12-01 06:23:00,6.21,515.1,224186
2025-12-01 06:24:00,6.51,516.4,230971
2025-12-01 06:25:00,6.52,515.9,225505
2025-12-01 06:26:00,5.89,517.6,149190
2025-12-01 06:27:00,6.27,503.6,135504
2025-12-01 06:28:00,6.22,513.3,137450
2025-12-01 06:29:00,5.92,514.8,137104
2025-12-01 06:30:00,5.88,513.3,131095
2025-12-01 06:31:00,6.07,515.4,125466
2025-12-01 06:32:00,7.42,519.1,184612
2025-12-01 06:33:00,7.34,513.7,160874
2025-12-01 06:34:00,7.09,519.2,148697
2025-12-01 06:35:00,6.5,515.2,133717
2025-12-01 06:36:00,5.92,501.6,108615
2025-12-01 06:37:00,6.87,522.8,142217
2025-12-01 06:38:00,7.77,526.3,196704
2025-12-01 06:39:00,7.48,525.9,180005
2025-12-01 06:40:00,8.68,529.8,212216
2025-12-01 06:41:00,8.7,531.1,226230
2025-12-01 06:42:00,8.75,531.1,236342
2025-12-01 06:43:00,7.63,522.2,207184
2025-12-01 06:44:00,6.96,519.9,166222
2025-12-01 06:45:00,6.61,517.2,136907
2025-12-01 06:46:00,7.41,519.1,146382
2025-12-01 06:47:00,7.6,525.2,195680
2025-12-01 06:48:00,7.92,524.5,184241
2025-12-01 06:49:00,7.84,527.2,197314
2025-12-01 06:50:00,7.74,524.0,189316
2025-12-01 06:51:00,7.32,519.9,154555
2025-12-01 06:52:00,7.43,519.9,147888
2025-12-01 06:53:00,7.19,516.6,140287
2025-12-01 06:54:00,7.35,522.5,140271
2025-12-01 06:55:00,6.93,515.1,136148
2025-12-01 06:56:00,6.78,516.6,136711
2025-12-01 06:57:00,6.68,521.5,131758
2025-12-01 06:58:00,7.2,522.1,144177
2025-12-01 06:59:00,7.23,521.2,147547
2025-12-01 07:00:00,7.33,520.0,142010
2025-12-01 07:01:00,7.3,522.0,143823
2025-12-01 07:02:00,7.53,520.5,152197
2025-12-01 07:03:00,7.6,522.5,170548
2025-12-01 07:04:00,7.37,519.3,146675
2025-12-01 07:05:00,6.85,517.8,133473
2025-12-01 07:06:00,6.8,518.0,136923
2025-12-01 07:07:00,6.99,517.8,134970
2025-12-01 07:08:00,7.1,518.9,138386
2025-12-01 07:09:00,7.0,516.8,131952
2025-12-01 07:10:00,6.85,517.3,133458
2025-12-01 07:11:00,6.93,515.3,138665
2025-12-01 07:12:00,6.85,515.0,136960
2025-12-01 07:13:00,6.91,514.9,137864
2025-12-01 07:14:00,7.01,514.9,136763
2025-12-01 07:15:00,6.95,514.7,142483
2025-12-01 07:16:00,6.4,501.9,109158
2025-12-01 07:17:00,6.82,504.1,117465
2025-12-01 07:18:00,7.09,511.1,144140
2025-12-01 07:19:00,7.15,511.9,144561
2025-12-01 07:20:00,6.99,514.8,142858
2025-12-01 07:21:00,7.0,516.5,139704
2025-12-01 07:22:00,7.06,514.2,143865
2025-12-01 07:23:00,7.04,511.8,143761
2025-12-01 07:24:00,7.59,514.4,153019
2025-12-01 07:25:00,8.08,509.9,152752
2025-12-01 07:26:00,7.74,511.5,153535
2025-12-01 07:27:00,6.78,509.1,129820
2025-12-01 07:28:00,7.19,509.9,150033
2025-12-01 07:29:00,6.83,510.9,135505
2025-12-01 07:30:00,6.88,509.5,132993
2025-12-01 11:45:00,5.93,487.5,120368
2025-12-01 11:46:00,6.2,488.8,121394
2025-12-01 11:47:00,6.75,500.0,128144
2025-12-01 11:48:00,6.84,497.6,122471
2025-12-01 11:49:00,6.3,491.4,138317
2025-12-01 11:50:00,5.81,478.9,151414
2025-12-01 11:51:00,6.69,501.0,138451
2025-12-01 11:52:00,6.3,484.6,132926
2025-12-01 11:53:00,6.08,486.3,120147
2025-12-01 11:54:00,5.79,478.2,145510
2025-12-01 11:55:00,5.81,477.8,150212
2025-12-01 11:56:00,5.65,477.8,143657
2025-12-01 11:57:00,5.7,480.2,132045
2025-12-01 11:58:00,5.94,484.2,122240
2025-12-01 11:59:00,6.74,503.8,143934
2025-12-01 12:00:00,6.73,503.5,139738
2025-12-01 12:01:00,6.63,497.0,122805
2025-12-01 12:02:00,6.92,504.2,137631
2025-12-01 12:03:00,6.88,509.6,134011
2025-12-01 12:04:00,6.83,505.7,136159
2025-12-01 12:05:00,6.97,505.7,135269
2025-12-01 12:06:00,6.84,507.9,130356
2025-12-01 12:07:00,6.77,508.5,137471
2025-12-01 12:08:00,6.78,505.5,138502
2025-12-01 12:09:00,6.72,507.1,140394
2025-12-01 12:10:00,6.92,510.4,133197
2025-12-01 12:11:00,6.66,509.6,134740
2025-12-01 12:12:00,6.69,512.2,130191
2025-12-01 12:13:00,6.77,512.4,131516
2025-12-01 12:14:00,7.02,508.7,142810
2025-12-01 12:15:00,6.79,506.0,137767
2025-12-01 12:16:00,6.78,504.6,139206
2025-12-01 12:17:00,6.77,506.1,136303
2025-12-01 12:18:00,6.88,508.9,133864
2025-12-01 12:19:00,6.77,508.3,133821
2025-12-01 12:20:00,6.78,507.3,135511
2025-12-01 12:21:00,6.79,505.0,141204
2025-12-01 12:22:00,6.77,504.1,143078
2025-12-01 12:23:00,6.8,505.2,141342
2025-12-01 12:24:00,6.85,507.3,137716
2025-12-01 12:25:00,6.77,507.5,134707
2025-12-01 12:26:00,6.82,508.0,134421
2025-12-01 12:27:00,6.75,506.6,135230
2025-12-01 12:28:00,6.8,507.4,135189
2025-12-01 12:29:00,6.74,506.6,139269
2025-12-01 12:30:00,6.8,510.6,131434
2025-12-01 12:31:00,6.88,509.4,136134
2025-12-01 12:32:00,6.85,509.5,134858
2025-12-01 12:33:00,6.76,508.4,135406
2025-12-01 12:34:00,6.73,507.5,138705
2025-12-01 12:35:00,6.69,506.8,140248
2025-12-01 12:36:00,6.82,507.5,144326
2025-12-01 12:37:00,6.73,507.0,137769
2025-12-01 12:38:00,6.87,512.3,131300
2025-12-01 12:39:00,6.84,513.1,132912
2025-12-01 12:40:00,6.75,512.4,132962
2025-12-01 12:41:00,6.74,509.3,134333
2025-12-01 12:42:00,6.77,509.7,133742
2025-12-01 12:43:00,6.68,509.2,135946
2025-12-01 12:44:00,6.71,506.6,137910
2025-12-01 12:45:00,6.7,508.0,134139
2025-12-01 12:46:00,6.67,507.7,135624
2025-12-01 12:47:00,6.69,508.3,136576
2025-12-01 12:48:00,6.73,507.7,140920
2025-12-01 12:49:00,6.66,507.3,140805
2025-12-01 12:50:00,6.74,503.9,148323
2025-12-01 12:51:00,6.74,505.3,147014
2025-12-01 12:52:00,6.62,505.4,144820
2025-12-01 12:53:00,6.72,507.7,143213
2025-12-01 12:54:00,6.63,507.7,140449
2025-12-01 12:55:00,6.6,506.1,147006
2025-12-01 12:56:00,6.69,505.6,148099
2025-12-01 12:57:00,6.68,505.3,145666
2025-12-01 12:58:00,6.69,504.7,147037
2025-12-01 12:59:00,6.58,504.6,146998
2025-12-01 13:00:00,6.55,501.1,142730
2025-12-01 13:01:00,6.61,504.5,146553
2025-12-01 13:02:00,6.7,504.4,146789
2025-12-01 13:03:00,6.7,505.6,146319
2025-12-01 13:04:00,6.59,504.0,146628
2025-12-01 13:05:00,6.65,507.0,144177
2025-12-01 13:06:00,6.58,504.3,147707
2025-12-01 13:07:00,6.45,505.1,150868
2025-12-01 13:08:00,6.67,505.5,146440
2025-12-01 13:09:00,6.57,506.6,147791
2025-12-01 13:10:00,6.03,495.3,101931
2025-12-01 13:11:00,5.85,491.8,96000
2025-12-01 13:12:00,6.3,496.6,111419
2025-12-01 13:13:00,6.5,510.1,143867
2025-12-01 13:14:00,6.49,508.7,141541
2025-12-01 13:15:00,6.47,502.2,155124
2025-12-01 13:16:00,6.5,504.5,146250
2025-12-01 13:17:00,5.76,486.5,120741
2025-12-01 13:18:00,5.42,485.5,123703
2025-12-01 13:19:00,5.18,482.1,169276
2025-12-01 13:20:00,5.0,484.8,167758
2025-12-01 13:21:00,4.98,484.5,169376
