idx,neo_t,neo_S,neo_N,neo_C,eva_t,eva_S,eva_N,eva_C
870,870,1.0,1.8453637185048765e-26,5.838105261499612e-123,,,,
871,871,1.0,1.6776033804589784e-26,3.715157893681571e-123,,,,
872,872,1.0,1.5250939822354348e-26,2.3641913868882723e-123,,,,
873,873,1.0,1.386449074759486e-26,1.5044854280198095e-123,,,,
874,874,1.0,1.2604082497813507e-26,9.573998178307877e-124,,,,
875,875,1.0,1.1458256816194097e-26,6.09254429528683e-124,,,,
876,876,1.0,1.0416597105630997e-26,3.877073642455255e-124,,,,
877,877,1.0,9.469633732391815e-27,2.4672286815624347e-124,,,,
878,878,1.0,8.608757938538014e-27,1.570054615539731e-124,,,,
879,879,1.0,7.826143580489103e-27,9.991256644343742e-125,,,,
880,880,1.0,7.11467598226282e-27,6.358072410036926e-125,,,,
881,881,1.0,6.467887256602564e-27,4.0460460791144074e-125,,,,
882,882,1.0,5.87989750600233e-27,2.574756595800077e-125,,,,
883,883,1.0,5.345361369093026e-27,1.6384814700545942e-125,,,,
884,884,1.0,4.859419426448205e-27,1.042670026398378e-125,,,,
885,885,1.0,4.417654024043822e-27,6.635172895262404e-126,,,,
886,886,1.0,4.016049112767111e-27,4.22238275153062e-126,,,,
887,887,1.0,3.650953738879191e-27,2.6869708418831216e-126,,,,
888,888,1.0,3.319048853526537e-27,1.7098905357438046e-126,,,,
889,889,1.0,3.0173171395695792e-27,1.0881121591096936e-126,,,,
890,890,1.0,2.7430155814268902e-27,6.924350103425322e-127,,,,
891,891,1.0,2.4936505285699e-27,4.406404611270659e-127,,,,
892,892,1.0,2.266955025972636e-27,2.8040756617176918e-127,,,,
893,893,1.0,2.0608682054296693e-27,1.78441178472944e-127,,,,
894,894,1.0,1.8735165503906084e-27,1.1355347721005526e-127,,,,
895,895,1.0,1.703196863991462e-27,7.226130367912607e-128,,,,
896,896,1.0,1.5483607854467833e-27,4.5984465977625675e-128,,,,
897,897,1.0,1.40760071404253e-27,2.926284198576179e-128,,,,
898,898,1.0,1.2796370127659363e-27,1.8621808536393866e-128,,,,
899,899,1.0,1.1633063752417602e-27,1.1850241795887003e-128,,,,
900,900,1.0,1.057551250219782e-27,7.541062961019002e-129,,,,
901,901,1.0,9.61410227472529e-28,4.7988582479211825e-129,,,,
902,902,1.0,8.74009297702299e-28,3.053818885040752e-129,,,,
903,903,1.0,7.9455390700209e-28,1.9433392904804786e-129,,,,
904,904,1.0,7.223217336382636e-28,1.2366704575784862e-129,,,,
905,905,1.0,6.566561214893304e-28,7.869721093681275e-130,,,,
906,906,1.0,5.969601104448457e-28,5.008004332342629e-130,,,,
907,907,1.0,5.4269100949531425e-28,3.1869118478543998e-130,,,,
908,908,1.0,4.9335546317755835e-28,2.0280348122709813e-130,,,,
909,909,1.0,4.48504966525053e-28,1.2905676078088062e-130,,,,
910,910,1.0,4.077317877500482e-28,8.212702958783311e-131,,,,
911,911,1.0,3.7066526159095284e-28,5.226265519225743e-131,,,,
912,912,1.0,3.369684196281389e-28,3.325805330416381e-131,,,,
913,913,1.0,3.063349269346717e-28,2.1164215739013331e-131,,,,
914,914,1.0,2.784862972133379e-28,1.3468137288463026e-131,,,,
915,915,1.0,2.531693611030344e-28,8.570632819931016e-132,,,,
916,916,1.0,2.3015396463912215e-28,5.4540390672288276e-132,,,,
917,917,1.0,2.092308769446565e-28,3.470752133691072e-132,,,,
918,918,1.0,1.902098881315059e-28,2.2086604487125e-132,,,,
919,919,1.0,1.729180801195508e-28,1.405511194635227e-132,,,,
920,920,1.0,1.5719825465413707e-28,8.944162147678717e-133,,,,
921,921,1.0,1.429075042310337e-28,5.6917395485228195e-133,,,,
922,922,1.0,1.2991591293730334e-28,3.622016076332703e-133,,,,
923,923,1.0,1.1810537539754848e-28,2.304919321302629e-133,,,,
924,924,1.0,1.0736852308868043e-28,1.4667668408289456e-133,,,,
925,925,1.0,9.760774826243674e-29,9.333970805275108e-134,,,,
926,926,1.0,8.873431660221521e-29,5.939799603356886e-134,,,,
927,927,1.0,8.066756054746836e-29,3.7798724748634726e-134,,,,
928,928,1.0,7.333414595224395e-29,2.4053733930949366e-134,,,,
929,929,1.0,6.666740541113087e-29,1.5306921592422323e-134,,,,
930,930,1.0,6.060673219193715e-29,9.740768286086931e-135,,,,
931,931,1.0,5.50970292653974e-29,6.198670727509865e-135,,,,
932,932,1.0,5.0088208423088534e-29,3.9446086447790045e-135,,,,
933,933,1.0,4.553473493008048e-29,2.5102055012230026e-135,,,,
934,934,1.0,4.139521357280043e-29,1.5974035007782742e-135,,,,
935,935,1.0,3.763201233890948e-29,1.0165295004952653e-135,,,,
936,936,1.0,3.4210920308099524e-29,6.468824094060778e-136,,,,
937,937,1.0,3.1100836643726836e-29,4.116524423493222e-136,,,,
938,938,1.0,2.8273487857933483e-29,2.619606451313868e-136,,,,
939,939,1.0,2.570317077993953e-29,1.667022287199734e-136,,,,
940,940,1.0,2.3366518890854117e-29,1.0608323645816488e-136,,,,
941,941,1.0,2.1242289900776468e-29,6.750751410974128e-137,,,,
942,942,1.0,1.9311172637069515e-29,4.2959327160744446e-137,,,,
943,943,1.0,1.7555611488245015e-29,2.7337753647746463e-137,,,,
944,944,1.0,1.5959646807495467e-29,1.7396752321293202e-137,,,,
945,945,1.0,1.4508769824995878e-29,1.1070660568095672e-137,,,,
946,946,1.0,1.3189790749996253e-29,7.044965816060881e-138,,,,
947,947,1.0,1.1990718863632955e-29,4.4831600647660145e-138,,,,
948,948,1.0,1.0900653512393594e-29,2.8529200412147364e-138,,,,
949,949,1.0,9.909685011266903e-30,1.8154945716821048e-138,,,,
950,950,1.0,9.008804555697184e-30,1.1553147274340666e-138,,,,
951,951,1.0,8.189822323361075e-30,7.352002810944059e-139,,,,
952,952,1.0,7.445293021237341e-30,4.678547243328037e-139,,,,
953,953,1.0,6.768448201124855e-30,2.977257336663296e-139,,,,
954,954,1.0,6.153134728295322e-30,1.89461830514937e-139,,,,
955,955,1.0,5.593758843904838e-30,1.2056661941859626e-139,,,,
956,956,1.0,5.085235312640762e-30,7.6724212357288515e-140,,,,
957,957,1.0,4.622941193309783e-30,4.882449877281996e-140,,,,
958,958,1.0,4.202673812099802e-30,3.1070135582703606e-140,,,,
959,959,1.0,3.820612556454365e-30,1.9771904461720474e-140,,,,
960,960,1.0,3.4732841422312405e-30,1.2582121021094845e-140,,,,
961,961,1.0,3.157531038392037e-30,8.006804286151264e-141,,,,
962,962,1.0,2.8704827621745783e-30,5.095239091187168e-141,,,,
963,963,1.0,2.6095297837950707e-30,3.2424248762100155e-141,,,,
964,964,1.0,2.372299803450064e-30,2.0633612848609188e-141,,,,
965,965,1.0,2.1566361849546034e-30,1.313048090366039e-141,,,,
966,966,1.0,1.96057834995873e-30,8.355760575056611e-142,,,,
967,967,1.0,1.7823439545079364e-30,5.317302184126934e-142,,,,
968,968,1.0,1.6203126859163057e-30,3.3837377535353214e-142,,,,
969,969,1.0,1.473011532651187e-30,2.153287661340659e-142,,,,
970,970,1.0,1.3391013933192606e-30,1.3702739663076918e-142,,,,
971,971,1.0,1.2173649030175096e-30,8.719925240139855e-143,,,,
972,972,1.0,1.1066953663795541e-30,5.549043334634453e-143,,,,
973,973,1.0,1.0060866967086855e-30,3.5312093947673787e-143,,,,
974,974,1.0,9.146242697351685e-31,2.2471332512156046e-143,,,,
975,975,1.0,8.31476608850153e-31,1.4299938871372028e-143,,,,
976,976,1.0,7.558878262274118e-31,9.099961099964017e-144,,,,
977,977,1.0,6.8717075111582884e-31,5.790884336340737e-144,,,,
978,978,1.0,6.247006828325715e-31,3.6851082140350143e-144,,,,
979,979,1.0,5.679097116659741e-31,2.345068863476827e-144,,,,
980,980,1.0,5.162815560599765e-31,1.4923165494852534e-144,,,,
981,981,1.0,4.693468691454331e-31,9.496559860360702e-145,,,,
982,982,1.0,4.266789719503937e-31,6.043265365684082e-145,,,,
983,983,1.0,3.8788997450035786e-31,3.8457143236171424e-145,,,,
984,984,1.0,3.5262724954577983e-31,2.4472727513927268e-145,,,,
985,985,1.0,3.2057022685979983e-31,1.5573553872499167e-145,,,,
986,986,1.0,2.9142747896345435e-31,9.91044337340856e-146,,,,
987,987,1.0,2.6493407178495847e-31,6.306645783078174e-146,,,,
988,988,1.0,2.4084915616814405e-31,4.013320043777019e-146,,,,
989,989,1.0,2.189537783346764e-31,2.553930936949012e-146,,,,
990,990,1.0,1.990488893951603e-31,1.6252287780584619e-146,,,,
991,991,1.0,1.809535358137821e-31,1.034236495128112e-146,,,,
992,992,1.0,1.6450321437616552e-31,6.581504968997075e-147,,,,
993,993,1.0,1.4954837670560499e-31,4.18823043481632e-147,,,,
994,994,1.0,1.3595306973236815e-31,2.665237549428567e-147,,,,
995,995,1.0,1.235936997566983e-31,1.6960602587272697e-147,,,,
996,996,1.0,1.1235790886972571e-31,1.0793110737355352e-147,,,,
997,997,1.0,1.0214355351793247e-31,6.86834319649886e-148,,,,
998,998,1.0,9.285777592539314e-32,4.3707638523174555e-148,,,,
999,999,1.0,8.441615993217558e-32,2.781395178747471e-148,,,,
1000,1000,1.0,7.674196357470507e-32,1.769978750112027e-148,,,,
1001,1001,1.0,6.976542143155006e-32,1.1263501137076533e-148,,,,
1002,1002,1.0,6.342311039231823e-32,7.167682541775975e-149,,,,
1003,1003,1.0,5.765737308392566e-32,4.561252526584711e-149,,,,
1004,1004,1.0,5.241579371265968e-32,2.9026152441902705e-149,,,,
1005,1005,1.0,4.7650721556963345e-32,1.8471187917574446e-149,,,,
1006,1006,1.0,4.331883777905758e-32,1.1754392311183738e-149,,,,
1007,1007,1.0,3.938076161732507e-32,7.480067834389651e-150,,,,
1008,1008,1.0,3.5800692379386426e-32,4.760043167338868e-150,,,,
1009,1009,1.0,3.254608398126038e-32,3.029118379215643e-150,,,,
1010,1010,1.0,2.9587349073873074e-32,1.9276207867735908e-150,,,,
1011,1011,1.0,2.689759006715734e-32,1.2266677734013758e-150,,,,
1012,1012,1.0,2.4452354606506667e-32,7.806067648917845e-151,,,,
1013,1013,1.0,2.2229413278642423e-32,4.967497594765901e-151,,,,
1014,1014,1.0,2.0208557526038565e-32,3.161134833032845e-151,,,,
1015,1015,1.0,1.837141593276233e-32,2.0116312573845377e-151,,,,
1016,1016,1.0,1.6701287211602117e-32,1.2801289819719783e-151,,,,
1017,1017,1.0,1.5182988374183743e-32,8.14627533982168e-152,,,,
1018,1018,1.0,1.38027167038034e-32,5.183993398068341e-152,,,,
1019,1019,1.0,1.2547924276184908e-32,3.298904889679853e-152,,,,
1020,1020,1.0,1.1407203887440825e-32,2.0993031116144518e-152,,,,
1021,1021,1.0,1.037018535221893e-32,1.3359201619364691e-152,,,,
1022,1022,1.0,9.427441229289935e-33,8.501310121413893e-153,,,,
1023,1023,1.0,8.570401117536304e-33,5.409924622717932e-153,,,,
1024,1024,1.0,7.791273743214821e-33,3.4426793053659563e-153,,,,
1025,1025,1.0,7.082976130195291e-33,2.1907959215965173e-153,,,,
1026,1026,1.0,6.439069209268446e-33,1.3941428591977836e-153,,,,
1027,1027,1.0,5.853699281153132e-33,8.871818194894986e-154,,,,
1028,1028,1.0,5.321544801048302e-33,5.645702487660445e-154,,,,
1029,1029,1.0,4.837768000953001e-33,3.592719764874828e-154,,,,
1030,1030,1.0,4.3979709099572733e-33,2.2862762140112542e-154,,,,
1031,1031,1.0,3.99815537268843e-33,1.454903045279889e-154,,,,
1032,1032,1.0,3.634686702444027e-33,9.258473924508383e-155,,,,
1033,1033,1.0,3.304260638585479e-33,5.891756133778061e-155,,,,
1034,1034,1.0,3.0038733078049803e-33,3.749299357858766e-155,,,,
1035,1035,1.0,2.7307939161863452e-33,2.385917773182851e-155,,,,
1036,1036,1.0,2.482539923805768e-33,1.5183113102072685e-155,,,,
1037,1037,1.0,2.2568544761870618e-33,9.661981064955344e-156,,,,
1038,1038,1.0,2.0516858874427834e-33,6.148533404971581e-156,,,,
1039,1039,1.0,1.8651689885843485e-33,3.912703075891006e-156,,,,
1040,1040,1.0,1.6956081714403166e-33,2.4899019573851855e-156,,,,
1041,1041,1.0,1.5414619740366512e-33,1.5844830637905723e-156,,,,
1042,1042,1.0,1.4013290673060463e-33,1.008307404230364e-156,,,,
1043,1043,1.0,1.273935515732769e-33,6.416501663284134e-157,,,,
1044,1044,1.0,1.1581231961206992e-33,4.083228331180812e-157,,,,
1045,1045,1.0,1.0528392692006355e-33,2.5984180289332435e-157,,,,
1046,1046,1.0,9.571266083642139e-34,1.6535387456847913e-157,,,,
1047,1047,1.0,8.701150985129217e-34,1.0522519290721397e-157,,,,
1048,1048,1.0,7.910137259208378e-34,6.69614863954998e-158,,,,
1049,1049,1.0,7.191033872007615e-34,4.261185497895441e-158,,,,
1050,1050,1.0,6.537303520006923e-34,2.711663498660735e-158,,,,
1051,1051,1.0,5.943003200006293e-34,1.7256040446022857e-158,,,,
1052,1052,1.0,5.402730181823902e-34,1.098111664746909e-158,,,,
1053,1053,1.0,4.911572892567183e-34,6.987983321116692e-159,,,,
1054,1054,1.0,4.465066265970166e-34,4.446898477074258e-159,,,,
1055,1055,1.0,4.059151150881969e-34,2.829844485410891e-159,,,,
1056,1056,1.0,3.6901374098926986e-34,1.800810127079658e-159,,,,
1057,1057,1.0,3.3546703726297257e-34,1.145970080868873e-159,,,,
1058,1058,1.0,3.0497003387542957e-34,7.292536878256464e-160,,,,
1059,1059,1.0,2.772454853412996e-34,4.6407052861632035e-160,,,,
1060,1060,1.0,2.520413503102723e-34,2.953176091194766e-160,,,,
1061,1061,1.0,2.291285002820657e-34,1.8792938762148508e-160,,,,
1062,1062,1.0,2.0829863662005973e-34,1.1959142848639958e-160,,,,
1063,1063,1.0,1.89362396927327e-34,7.610363630952699e-161,,,,
1064,1064,1.0,1.7214763357029726e-34,4.842958674242626e-161,,,,
1065,1065,1.0,1.5649784870027022e-34,3.0818827926998526e-161,,,,
1066,1066,1.0,1.4227077154570019e-34,1.961198140808997e-161,,,,
1067,1067,1.0,1.2933706504154562e-34,1.248035180514816e-161,,,,
1068,1068,1.0,1.1757915003776874e-34,7.942042057821556e-162,,,,
1069,1069,1.0,1.0689013639797158e-34,5.054026764068262e-162,,,,
1070,1070,1.0,9.717285127088325e-35,3.2161988498616207e-162,,,,
1071,1071,1.0,8.833895570080295e-35,2.0466719953664855e-162,,,,
1072,1072,1.0,8.030814154618448e-35,1.302427633415036e-162,,,,
1073,1073,1.0,7.300740140562225e-35,8.288175849004775e-163,,,,
1074,1074,1.0,6.637036491420203e-35,5.2742937220939466e-163,,,,
1075,1075,1.0,6.03366953765473e-35,3.356368732241602e-163,,,,
1076,1076,1.0,5.485154125140663e-35,2.1358710114264736e-163,,,,
1077,1077,1.0,4.986503750127876e-35,1.3591906436350284e-163,,,,
1078,1078,1.0,4.5331852273889777e-35,8.64939500495018e-164,,,,
1079,1079,1.0,4.121077479444525e-35,5.504160457695568e-164,,,,
1080,1080,1.0,3.7464340722222956e-35,3.5026475639880886e-164,,,,
1081,1081,1.0,3.4058491565657225e-35,2.2289575407196926e-164,,,,
1082,1082,1.0,3.096226505968838e-35,1.4184275259125315e-164,,,,
1083,1083,1.0,2.81475136906258e-35,9.026356983079745e-165,,,,
1084,1084,1.0,2.5588648809659816e-35,5.744045352868928e-165,,,,
1085,1085,1.0,2.326240800878165e-35,3.6553015881893173e-165,,,,
1086,1086,1.0,2.1147643644346953e-35,2.3261010106659287e-165,,,,
1087,1087,1.0,1.9225130585769956e-35,1.4802460976965e-165,,,,
1088,1088,1.0,1.747739144160905e-35,9.419747894432272e-166,,,,
1089,1089,1.0,1.5888537674190043e-35,5.994385023729626e-166,,,,
1090,1090,1.0,1.4444125158354583e-35,3.814608651464307e-166,,,,
1091,1091,1.0,1.3131022871231438e-35,2.4274782327500136e-166,,,,
1092,1092,1.0,1.1937293519301306e-35,1.5447588753863722e-166,,,,
1093,1093,1.0,1.0852085017546641e-35,9.830283752458731e-167,,,,
1094,1094,1.0,9.865531834133309e-36,6.25563511520101e-167,,,,
1095,1095,1.0,8.968665303757553e-36,3.980858709673369e-167,,,,
1096,1096,1.0,8.153332094325047e-36,2.5332737243375984e-167,,,,
1097,1097,1.0,7.412120085750042e-36,1.612083279123926e-167,,,,
1098,1098,1.0,6.738290987045492e-36,1.0258711776243165e-167,,,,
1099,1099,1.0,6.125719079132266e-36,6.528271130336558e-168,,,,
1100,1100,1.0,5.568835526483877e-36,4.1543543556687187e-168,,,,
1101,1101,1.0,5.062577751348979e-36,2.643680044516457e-168,,,,
1102,1102,1.0,4.602343410317253e-36,1.6823418465104724e-168,,,,
1103,1103,1.0,4.183948554833866e-36,1.0705811750521186e-168,,,,
1104,1104,1.0,3.803589595303514e-36,6.812789295786209e-169,,,,
1105,1105,1.0,3.4578087230031937e-36,4.335411370045769e-169,,,,
1106,1106,1.0,3.1434624754574487e-36,2.75889814457458e-169,,,,
1107,1107,1.0,2.8576931595067712e-36,1.755662455638369e-169,,,,
1108,1108,1.0,2.5979028722788827e-36,1.1172397444971437e-169,,,,
1109,1109,1.0,2.3617298838898933e-36,7.109707464981822e-170,,,,
1110,1110,1.0,2.14702716717263e-36,4.5243592958975226e-170,,,,
1111,1111,1.0,1.9518428792478456e-36,2.8791377337529687e-170,,,,
1112,1112,1.0,1.774402617498041e-36,1.832178557842798e-170,,,,
1113,1113,1.0,1.613093288634583e-36,1.1659318095363259e-170,,,,
1114,1114,1.0,1.466448444213257e-36,7.419566060685709e-171,,,,
1115,1115,1.0,1.333134949284779e-36,4.721542038618178e-171,,,,
1116,1116,1.0,1.2119408629861626e-36,3.00461766093884e-171,,,,
1117,1117,1.0,1.1017644208965113e-36,1.9120294205974435e-171,,,,
1118,1118,1.0,1.0016040189968283e-36,1.2167459949256456e-171,,,,
1119,1119,1.0,9.105491081789347e-37,7.742929058617744e-172,,,,
1120,1120,1.0,8.277719165263042e-37,4.927318491847655e-172,,,,
1121,1121,1.0,7.52519924114822e-37,3.135566312993962e-172,,,,
1122,1122,1.0,6.841090219225654e-37,1.9953603809961575e-172,,,,
1123,1123,1.0,6.219172926568776e-37,1.2697747879066455e-172,,,,
1124,1124,1.0,5.6537935696079784e-37,8.080385013951379e-173,,,,
1125,1125,1.0,5.1398123360072534e-37,5.142063190696332e-173,,,,
1126,1126,1.0,4.672556669097503e-37,3.2722220304431196e-173,,,,
1127,1127,1.0,4.247778790088639e-37,2.0823231102819847e-173,,,,
1128,1128,1.0,3.861617081898762e-37,1.3251147065430811e-173,,,,
1129,1129,1.0,3.510560983544329e-37,8.432548132546879e-174,,,,
1130,1130,1.0,3.19141907594939e-37,5.366166993438922e-174,,,,
1131,1131,1.0,2.9012900690449e-37,3.4148335412793133e-174,,,,
1132,1132,1.0,2.6375364264044543e-37,2.1730758899050173e-174,,,,
1133,1133,1.0,2.397760387640413e-37,1.3828664753941018e-174,,,,
1134,1134,1.0,2.1797821705821935e-37,8.800059388871555e-175,,,,
1135,1135,1.0,1.9816201550747212e-37,5.600037792918261e-175,,,,
1136,1136,1.0,1.8014728682497464e-37,3.5636604136752567e-175,,,,
1137,1137,1.0,1.6377026074997693e-37,2.2677838996115266e-175,,,,
1138,1138,1.0,1.4888205522725176e-37,1.4431352088436987e-175,,,,
1139,1139,1.0,1.3534732293386522e-37,9.183587692641717e-176,,,,
1140,1140,1.0,1.2304302084896836e-37,5.844101258953819e-176,,,,
1141,1141,1.0,1.118572916808803e-37,3.718973528425157e-176,,,,
1142,1142,1.0,1.0168844698261845e-37,2.366619518088736e-176,,,,
1143,1143,1.0,9.244404271147132e-38,1.5060306024201046e-176,,,,
1144,1144,1.0,8.404003882861028e-38,9.583831106309756e-177,,,,
1145,1145,1.0,7.64000352987366e-38,6.098801613106207e-177,,,,
1146,1146,1.0,6.945457754430599e-38,3.881055571976677e-177,,,,
1147,1147,1.0,6.314052504027816e-38,2.4697626367124303e-177,,,,
1148,1148,1.0,5.740047730934378e-38,1.5716671324533645e-177,,,,
1149,1149,1.0,5.218225209940343e-38,1.0001518115612318e-177,,,,
1150,1150,1.0,4.743841099945766e-38,6.364602437207839e-178,,,,
1151,1151,1.0,4.3125828181325136e-38,4.050201550950442e-178,,,,
1152,1152,1.0,3.9205298346659207e-38,2.577400986968463e-178,,,,
1153,1153,1.0,3.564118031514473e-38,1.6401642644344762e-178,,,,
1154,1154,1.0,3.240107301376793e-38,1.043740895549212e-178,,,,
1155,1155,1.0,2.945552092160721e-38,6.641987517131349e-179,,,,
1156,1156,1.0,2.6777746292370187e-38,4.2267193290835855e-179,,,,
1157,1157,1.0,2.434340572033653e-38,2.6897304821440995e-179,,,,
1158,1158,1.0,2.213036883666957e-38,1.711646670455336e-179,,,,
1159,1159,1.0,2.0118517124245063e-38,1.0892296993806683e-179,,,,
1160,1160,1.0,1.8289561022040965e-38,6.931461723331524e-180,,,,
1161,1161,1.0,1.6626873656400874e-38,4.410930187574606e-180,,,,
1162,1162,1.0,1.5115339687637157e-38,2.806955573911112e-180,,,,
1163,1163,1.0,1.374121789785196e-38,1.786244456125253e-180,,,,
1164,1164,1.0,1.2492016270774508e-38,1.1367010175342517e-180,,,,
1165,1165,1.0,1.1356378427976824e-38,7.233551929763419e-181,,,,
1166,1166,1.0,1.032398038906984e-38,4.603169409849448e-181,,,,
1167,1167,1.0,9.385436717336217e-39,2.9292896244496484e-181,,,,
1168,1168,1.0,8.532215197578377e-39,1.8640933973770487e-181,,,,
1169,1169,1.0,7.756559270525797e-39,1.1862412528763036e-181,,,,
1170,1170,1.0,7.051417518659816e-39,7.548807972849203e-182,,,,
1171,1171,1.0,6.410379562418014e-39,4.8037868918131285e-182,,,,
1172,1172,1.0,5.8276177840163755e-39,3.0569552947901725e-182,,,,
1173,1173,1.0,5.297834349105795e-39,1.945335187593746e-182,,,,
1174,1174,1.0,4.816213044641632e-39,1.2379405739232928e-182,,,,
1175,1175,1.0,4.3783754951287554e-39,7.877803652239135e-183,,,,
1176,1176,1.0,3.980341359207959e-39,5.013147778697631e-183,,,,
1177,1177,1.0,3.618492144734508e-39,3.19018495008031e-183,,,,
1178,1178,1.0,3.289538313395007e-39,2.0301176955056517e-183,,,,
1179,1179,1.0,2.990489375813643e-39,1.291893078958142e-183,,,,
1180,1180,1.0,2.7186267052851295e-39,8.221137775188175e-184,,,,
1181,1181,1.0,2.4714788229864813e-39,5.231633129665202e-184,,,,
1182,1182,1.0,2.24679892998771e-39,3.329221082514219e-184,,,,
1183,1183,1.0,2.0425444818070087e-39,2.11859523432723e-184,,,,
1184,1184,1.0,1.8568586198245532e-39,1.348196967299146e-184,,,,
1185,1185,1.0,1.6880532907495936e-39,8.579435246449111e-185,,,,
1186,1186,1.0,1.5345939006814485e-39,5.4596406113767064e-185,,,,
1187,1187,1.0,1.3950853642558621e-39,3.474316752694267e-185,,,,
1188,1188,1.0,1.2682594220507836e-39,2.2109288426236243e-185,,,,
1189,1189,1.0,1.1529631109552577e-39,1.4069547180332153e-185,,,,
1190,1190,1.0,1.048148282686598e-39,8.953348205665915e-186,,,,
1191,1191,1.0,9.528620751696345e-40,5.6975852217874e-186,,,,
1192,1192,1.0,8.66238250154213e-40,3.625736050228345e-186,,,,
1193,1193,1.0,7.874893183220117e-40,2.3072865774180375e-186,,,,
1194,1194,1.0,7.158993802927379e-40,1.468273276538751e-186,,,,
1195,1195,1.0,6.508176184479435e-40,9.343557214337504e-187,,,,
1196,1196,1.0,5.916523804072213e-40,5.945900045487502e-187,,,,
1197,1197,1.0,5.3786580037020116e-40,3.783754574401137e-187,,,,
1198,1198,1.0,4.889689094274556e-40,2.4078438200734505e-187,,,,
1199,1199,1.0,4.445171903885959e-40,1.5322642491376502e-187,,,,
1200,1200,1.0,4.041065367169053e-40,9.750772494512318e-188,,,,
1201,1201,1.0,3.6736957883355024e-40,6.205037041962384e-188,,,,
1202,1202,1.0,3.3397234439413654e-40,3.9486599357942434e-188,,,,
1203,1203,1.0,3.0361122217648774e-40,2.5127835955054275e-188,,,,
1204,1204,1.0,2.760102019786252e-40,1.5990441062307264e-188,,,,
1205,1205,1.0,2.509183654351138e-40,1.0175735221468258e-188,,,,
1206,1206,1.0,2.2810760494101253e-40,6.475467868207073e-189,,,,
1207,1207,1.0,2.07370549946375e-40,4.1207522797681366e-189,,,,
1208,1208,1.0,1.885186817694318e-40,2.6222969053069955e-189,,,,
1209,1209,1.0,1.713806197903925e-40,1.6687343942862696e-189,,,,
1210,1210,1.0,1.5580056344581134e-40,1.0619218872730805e-189,,,,
1211,1211,1.0,1.4163687585982847e-40,6.757684737192329e-190,,,,
1212,1212,1.0,1.2876079623620768e-40,4.3003448327587546e-190,,,,
1213,1213,1.0,1.1705526930564335e-40,2.7365830753919347e-190,,,,
1214,1214,1.0,1.064138811869485e-40,1.7414619570675946e-190,,,,
1215,1215,1.0,9.673989198813499e-41,1.1082030635884692e-190,,,,
1216,1216,1.0,8.794535635284997e-41,7.052201313744803e-191,,,,
1217,1217,1.0,7.995032395713633e-41,4.487764472383056e-191,,,,
1218,1218,1.0,7.268211268830575e-41,2.855850118789217e-191,,,,
1219,1219,1.0,6.607464789845977e-41,1.8173591665022287e-191,,,,
1220,1220,1.0,6.00678617258725e-41,1.1565012877741454e-191,,,,
1221,1221,1.0,5.460714702352046e-41,7.359553649471834e-192,,,,
1222,1222,1.0,4.964286093047314e-41,4.683352322391166e-192,,,,
1223,1223,1.0,4.5129873573157393e-41,2.9803151142489235e-192,,,,
1224,1224,1.0,4.1027157793779443e-41,1.896564163612951e-192,,,,
1225,1225,1.0,3.7297416176163123e-41,1.206904467753696e-192,,,,
1226,1226,1.0,3.3906741978330105e-41,7.68030115843261e-193,,,,
1227,1227,1.0,3.0824310889391e-41,4.887464373548024e-193,,,,
1228,1228,1.0,2.8022100808537273e-41,3.110204601348742e-193,,,,
1229,1229,1.0,2.547463709867024e-41,1.979221109949199e-193,,,,
1230,1230,1.0,2.3158760998791125e-41,1.2595043426949448e-193,,,,
1231,1231,1.0,2.1053419089810112e-41,8.015027635331466e-194,,,,
1232,1232,1.0,1.9139471899827374e-41,5.100472131574569e-194,,,,
1233,1233,1.0,1.7399519908933973e-41,3.24575499282018e-194,,,,
1234,1234,1.0,1.5817745371758156e-41,2.065480449976478e-194,,,,
1235,1235,1.0,1.4379768519780142e-41,1.3143966499850313e-194,,,,
1236,1236,1.0,1.3072516836163765e-41,8.364342318086562e-195,,,,
1237,1237,1.0,1.188410621469433e-41,5.322763293327812e-195,,,,
1238,1238,1.0,1.0803732922449392e-41,3.387213004844971e-195,,,,
1239,1239,1.0,9.821575384044902e-42,2.155499184901345e-195,,,,
1240,1240,1.0,8.928704894586275e-42,1.3716812994826738e-195,,,,
1241,1241,1.0,8.117004449623885e-42,8.728880996707924e-196,,,,
1242,1242,1.0,7.37909495420353e-42,5.554742452450496e-196,,,,
1243,1243,1.0,6.708268140185027e-42,3.534836106104861e-196,,,,
1244,1244,1.0,6.098425581986387e-42,2.249441158430366e-196,,,,
1245,1245,1.0,5.54402325635126e-42,1.431462555364778e-196,,,,
1246,1246,1.0,5.040021142137509e-42,9.109307170503132e-197,,,,
1247,1247,1.0,4.58183740194319e-42,5.79683183577472e-197,,,,
1248,1248,1.0,4.1653067290392635e-42,3.688892986402094e-197,,,,
1249,1249,1.0,3.7866424809447843e-42,2.3474773549831503e-197,,,,
1250,1250,1.0,3.442402255404349e-42,1.4938492258983682e-197,,,,
1251,1251,1.0,3.129456595822135e-42,9.506313255716887e-198,,,,
1252,1252,1.0,2.844960541656486e-42,6.0494720718198364e-198,,,,
1253,1253,1.0,2.5863277651422597e-42,3.849664045703532e-198,,,,
1254,1254,1.0,2.3512070592202357e-42,2.4497862109022473e-198,,,,
