time_tag,satellite,flux,observed_flux,electron_correction,electron_contaminaton,energy
2025-11-29T11:56:00Z,18,7.844253957500769e-08,9.417050250704051e-08,1.5727964708389663e-08,False,0.05-0.4nm
2025-11-29T11:56:00Z,18,2.6249383608956123e-06,2.6390953280497342e-06,1.4157000904901906e-08,False,0.1-0.8nm
2025-11-29T11:57:00Z,18,7.151078307288117e-08,8.769113435391773e-08,1.6180347728322886e-08,False,0.05-0.4nm
2025-11-29T11:57:00Z,18,2.5767133138288045e-06,2.5913006993505405e-06,1.4587295815715606e-08,False,0.1-0.8nm
2025-11-29T11:58:00Z,18,6.592399159899287e-08,8.264025552762178e-08,1.6716260375915226e-08,False,0.05-0.4nm
2025-11-29T11:58:00Z,18,2.5373760763613973e-06,2.5511735657346435e-06,1.3797595954656572e-08,False,0.1-0.8nm
2025-11-29T11:59:00Z,18,6.289183573926493e-08,7.949536495743814e-08,1.6603527441816368e-08,False,0.05-0.4nm
2025-11-29T11:59:00Z,18,2.5082056254177587e-06,2.5215792902599787e-06,1.3373690599394195e-08,False,0.1-0.8nm
2025-11-29T12:00:00Z,18,5.8729781926558644e-08,7.509027710739247e-08,1.6360493404476983e-08,False,0.05-0.4nm
2025-11-29T12:00:00Z,18,2.496238721505506e-06,2.5097117486438947e-06,1.3473165694222189e-08,False,0.1-0.8nm
2025-11-29T12:01:00Z,18,6.452803091860915e-08,8.073927659779656e-08,1.6211251008257932e-08,False,0.05-0.4nm
2025-11-29T12:01:00Z,18,2.5214360448444495e-06,2.5355509478686145e-06,1.411487104974185e-08,False,0.1-0.8nm
2025-11-29T12:02:00Z,18,8.005859797322046e-08,9.61748014560726e-08,1.6116205259208982e-08,False,0.05-0.4nm
2025-11-29T12:02:00Z,18,2.6213183446088806e-06,2.6363056804257212e-06,1.4987257657139708e-08,False,0.1-0.8nm
2025-11-29T12:03:00Z,18,8.589309885564944e-08,1.0211924461600574e-07,1.6226145760356303e-08,False,0.05-0.4nm
2025-11-29T12:03:00Z,18,2.7020696506951936e-06,2.7178016352991108e-06,1.5731936642282562e-08,False,0.1-0.8nm
2025-11-29T12:04:00Z,18,8.333496026580178e-08,1.0033513575535835e-07,1.700017371319973e-08,False,0.05-0.4nm
2025-11-29T12:04:00Z,18,2.7137041342939483e-06,2.7294511255604448e-06,1.5746895343227152e-08,False,0.1-0.8nm
2025-11-29T12:05:00Z,18,1.0412848183705137e-07,1.2173416052974062e-07,1.7605675139975574e-08,False,0.05-0.4nm
2025-11-29T12:05:00Z,18,2.883296019717818e-06,2.8996764740440995e-06,1.6380566236762206e-08,False,0.1-0.8nm
2025-11-29T12:06:00Z,18,1.2785636727130623e-07,1.4519190472128685e-07,1.73355410026943e-08,False,0.05-0.4nm
2025-11-29T12:06:00Z,18,3.0645762763015227e-06,3.080756187046063e-06,1.617976863599324e-08,False,0.1-0.8nm
2025-11-29T12:07:00Z,18,1.180646762577453e-07,1.335588279971489e-07,1.5494144633976248e-08,False,0.05-0.4nm
2025-11-29T12:07:00Z,18,3.0151495593599975e-06,3.029885419891798e-06,1.4735787701170011e-08,False,0.1-0.8nm
2025-11-29T12:08:00Z,18,7.328120688043782e-08,8.922243921460904e-08,1.5941234110528057e-08,False,0.05-0.4nm
2025-11-29T12:08:00Z,18,2.713078629312804e-06,2.7283547296974575e-06,1.527608972651251e-08,False,0.1-0.8nm
2025-11-29T12:09:00Z,18,5.776108835675586e-08,7.367130194779747e-08,1.591021359104161e-08,False,0.05-0.4nm
2025-11-29T12:09:00Z,18,2.517233951948583e-06,2.533195583964698e-06,1.5961473920356184e-08,False,0.1-0.8nm
2025-11-29T12:10:00Z,18,5.538882419386937e-08,7.176856797741493e-08,1.6379747336259243e-08,False,0.05-0.4nm
2025-11-29T12:10:00Z,18,2.4518330974387936e-06,2.4685853077244246e-06,1.6752048637158623e-08,False,0.1-0.8nm
2025-11-29T12:11:00Z,18,6.025344134741317e-08,7.723751593857742e-08,1.6984074591164244e-08,False,0.05-0.4nm
2025-11-29T12:11:00Z,18,2.4519247290299973e-06,2.4682472030690406e-06,1.6322450946404388e-08,False,0.1-0.8nm
2025-11-29T12:12:00Z,18,6.400838969966571e-08,8.060685274813295e-08,1.6598464824824077e-08,False,0.05-0.4nm
2025-11-29T12:12:00Z,18,2.4942876279965276e-06,2.510970716684824e-06,1.6683070924727872e-08,False,0.1-0.8nm
2025-11-29T12:13:00Z,18,6.818887499093762e-08,8.435137743845189e-08,1.616250067115743e-08,False,0.05-0.4nm
2025-11-29T12:13:00Z,18,2.5420854399271775e-06,2.5596295927243773e-06,1.7544184771622895e-08,False,0.1-0.8nm
2025-11-29T12:14:00Z,18,6.401864993677009e-08,7.973636684255325e-08,1.5717715129426324e-08,False,0.05-0.4nm
2025-11-29T12:14:00Z,18,2.516154609111254e-06,2.5336771614092868e-06,1.752242617669708e-08,False,0.1-0.8nm
2025-11-29T12:15:00Z,18,5.854826312656769e-08,7.454404027384953e-08,1.599578247635236e-08,False,0.05-0.4nm
2025-11-29T12:15:00Z,18,2.464165618221159e-06,2.4811606635921635e-06,1.6995114648921117e-08,False,0.1-0.8nm
2025-11-29T12:16:00Z,18,5.406044323308379e-08,7.038721605567844e-08,1.632677282259465e-08,False,0.05-0.4nm
2025-11-29T12:16:00Z,18,2.4203425255109323e-06,2.437612238281872e-06,1.7269719876367162e-08,False,0.1-0.8nm
2025-11-29T12:17:00Z,18,5.548234582875011e-08,7.177283123382949e-08,1.62904818523657e-08,False,0.05-0.4nm
2025-11-29T12:17:00Z,18,2.4159653548849747e-06,2.433719600958284e-06,1.7754361536503893e-08,False,0.1-0.8nm
2025-11-29T12:18:00Z,18,6.069876690162346e-08,7.656490197405219e-08,1.5866133296071894e-08,False,0.05-0.4nm
2025-11-29T12:18:00Z,18,2.448586656100815e-06,2.4667524485266767e-06,1.816576933322267e-08,False,0.1-0.8nm
2025-11-29T12:20:00Z,18,6.363219284821753e-08,8.023268094348168e-08,1.6600484542550475e-08,False,0.05-0.4nm
2025-11-29T12:20:00Z,18,2.506065584384487e-06,2.523651801311644e-06,1.7586359035703936e-08,False,0.1-0.8nm
2025-11-29T12:21:00Z,18,6.51030731546598e-08,8.294646391959759e-08,1.7843390764937794e-08,False,0.05-0.4nm
2025-11-29T12:21:00Z,18,2.522990143916104e-06,2.5406654913240345e-06,1.7675418462204107e-08,False,0.1-0.8nm
2025-11-29T12:22:00Z,18,6.055216061895408e-08,7.960144188245977e-08,1.9049277710792012e-08,False,0.05-0.4nm
2025-11-29T12:22:00Z,18,2.487235178705305e-06,2.5059509880520636e-06,1.87157525033399e-08,False,0.1-0.8nm
2025-11-29T12:23:00Z,18,5.4224482681775044e-08,7.35970573373379e-08,1.9372578208276536e-08,False,0.05-0.4nm
2025-11-29T12:23:00Z,18,2.436871454847278e-06,2.4559471967222635e-06,1.9075750756769594e-08,False,0.1-0.8nm
2025-11-29T12:24:00Z,18,5.687329363013305e-08,7.543910385265917e-08,1.8565810222526125e-08,False,0.05-0.4nm
2025-11-29T12:24:00Z,18,2.4275282157759648e-06,2.4451842364214826e-06,1.76559460385306e-08,False,0.1-0.8nm
2025-11-29T12:25:00Z,18,8.482358992978334e-08,1.0309882725323405e-07,1.827523732345071e-08,False,0.05-0.4nm
2025-11-29T12:25:00Z,18,2.591424618003657e-06,2.607358510431368e-06,1.5933927954847604e-08,False,0.1-0.8nm
2025-11-29T12:26:00Z,18,2.2104673291778454e-07,2.412284061392711e-07,2.0181662563345526e-08,False,0.05-0.4nm
2025-11-29T12:26:00Z,18,3.3090821034420514e-06,3.325937768750009e-06,1.6855711493235503e-08,False,0.1-0.8nm
2025-11-29T12:27:00Z,18,2.465363877490745e-07,2.6781674478115747e-07,2.128036769022401e-08,False,0.05-0.4nm
2025-11-29T12:27:00Z,18,3.606526888688677e-06,3.624329110607505e-06,1.7802216589757336e-08,False,0.1-0.8nm
2025-11-29T12:28:00Z,18,1.984137583121992e-07,2.2094135943007132e-07,2.2527604670585788e-08,False,0.05-0.4nm
2025-11-29T12:28:00Z,18,3.44878662872361e-06,3.46710021403851e-06,1.831359774939756e-08,False,0.1-0.8nm
2025-11-29T12:29:00Z,18,1.6103652455967676e-07,1.8460838191458606e-07,2.357185024948194e-08,False,0.05-0.4nm
2025-11-29T12:29:00Z,18,3.22954474540893e-06,3.247332642786205e-06,1.778778191408037e-08,False,0.1-0.8nm
2025-11-29T12:30:00Z,18,1.3525789199775318e-07,1.584553928068999e-07,2.3197490151005695e-08,False,0.05-0.4nm
2025-11-29T12:30:00Z,18,3.0303037874546135e-06,3.0493429221678525e-06,1.9039291032640904e-08,False,0.1-0.8nm
2025-11-29T12:31:00Z,18,1.1349608541877387e-07,1.355333125729885e-07,2.2037230706928312e-08,False,0.05-0.4nm
2025-11-29T12:31:00Z,18,2.8991219096496934e-06,2.919061216744012e-06,1.9939410123015477e-08,False,0.1-0.8nm
2025-11-29T12:32:00Z,18,9.727376948376332e-08,1.183771232149411e-07,2.1103351954820937e-08,False,0.05-0.4nm
2025-11-29T12:32:00Z,18,2.8020276658935472e-06,2.821943780872971e-06,1.991609543949835e-08,False,0.1-0.8nm
2025-11-29T12:33:00Z,18,8.225201497680246e-08,1.0355876867151892e-07,2.1306755471073302e-08,False,0.05-0.4nm
2025-11-29T12:33:00Z,18,2.6889913442573743e-06,2.7105113531433744e-06,2.1519971582506514e-08,False,0.1-0.8nm
2025-11-29T12:34:00Z,18,7.837514459652084e-08,9.848456272720796e-08,2.0109418130687118e-08,False,0.05-0.4nm
2025-11-29T12:34:00Z,18,2.6425195756019093e-06,2.661897042344208e-06,1.937739035895447e-08,False,0.1-0.8nm
2025-11-29T12:35:00Z,18,6.758481418955853e-08,8.707643672778431e-08,1.9491622538225784e-08,False,0.05-0.4nm
2025-11-29T12:35:00Z,18,2.565466729720356e-06,2.5849278699752176e-06,1.9461001699028202e-08,False,0.1-0.8nm
2025-11-29T12:36:00Z,18,6.211929814980977e-08,8.176724008990277e-08,1.9647940163736166e-08,False,0.05-0.4nm
2025-11-29T12:36:00Z,18,2.488184236426605e-06,2.508002125978237e-06,1.9817921526055216e-08,False,0.1-0.8nm
2025-11-29T12:37:00Z,18,5.674423420032326e-08,7.74075346043901e-08,2.0663298627709992e-08,False,0.05-0.4nm
2025-11-29T12:37:00Z,18,2.412687081232434e-06,2.4329913230758393e-06,2.030430401589456e-08,False,0.1-0.8nm
2025-11-29T12:38:00Z,18,4.811651166392039e-08,6.81391227885797e-08,2.0022614677372985e-08,False,0.05-0.4nm
2025-11-29T12:38:00Z,18,2.340980699955253e-06,2.3600302938575624e-06,1.904963831123041e-08,False,0.1-0.8nm
2025-11-29T12:39:00Z,18,4.8226834081788184e-08,6.805812091670305e-08,1.9831288611271702e-08,False,0.05-0.4nm
2025-11-29T12:39:00Z,18,2.3097459234122653e-06,2.328828031750163e-06,1.9082197155739777e-08,False,0.1-0.8nm
2025-11-29T12:40:00Z,18,4.8700243837629387e-08,6.847868405657209e-08,1.9778441995299545e-08,False,0.05-0.4nm
2025-11-29T12:40:00Z,18,2.2802628336648922e-06,2.2992328467807965e-06,1.897002732675901e-08,False,0.1-0.8nm
2025-11-29T12:41:00Z,18,4.495458583164691e-08,6.507046634851577e-08,2.0115878740512017e-08,False,0.05-0.4nm
2025-11-29T12:41:00Z,18,2.2505814740725327e-06,2.2694691779179266e-06,1.8887620356622392e-08,False,0.1-0.8nm
2025-11-29T12:42:00Z,18,4.724639524056329e-08,6.707126232186056e-08,1.982486530494043e-08,False,0.05-0.4nm
2025-11-29T12:42:00Z,18,2.2470812837127596e-06,2.2662202354695182e-06,1.9139013929247994e-08,False,0.1-0.8nm
2025-11-29T12:43:00Z,18,4.755649740673107e-08,6.782387629300501e-08,2.0267380662630785e-08,False,0.05-0.4nm
2025-11-29T12:43:00Z,18,2.221862359874649e-06,2.240464937131037e-06,1.8602626994379534e-08,False,0.1-0.8nm
2025-11-29T12:44:00Z,18,5.015034432176435e-08,7.113328592822654e-08,2.098293983010535e-08,False,0.05-0.4nm
2025-11-29T12:44:00Z,18,2.225212256234954e-06,2.244473989776452e-06,1.926167314536542e-08,False,0.1-0.8nm
2025-11-29T12:45:00Z,18,4.944270415307983e-08,7.109441213515311e-08,2.1651706205716437e-08,False,0.05-0.4nm
2025-11-29T12:45:00Z,18,2.2062815787649015e-06,2.2266540327109396e-06,2.0372525000311725e-08,False,0.1-0.8nm
2025-11-29T12:46:00Z,18,4.9798906331943726e-08,7.199047047379281e-08,2.2191560589135406e-08,False,0.05-0.4nm
2025-11-29T12:46:00Z,18,2.195930619564024e-06,2.216328311988036e-06,2.0397763478285924e-08,False,0.1-0.8nm
2025-11-29T12:47:00Z,18,5.0713346411157545e-08,7.234708476744345e-08,2.163374368535642e-08,False,0.05-0.4nm
2025-11-29T12:47:00Z,18,2.1935654785920633e-06,2.214166443081922e-06,2.060093073907865e-08,False,0.1-0.8nm
2025-11-29T12:48:00Z,18,5.7605440417773934e-08,8.106501070415106e-08,2.345956851002029e-08,False,0.05-0.4nm
2025-11-29T12:48:00Z,18,2.2307326617010403e-06,2.254003220514278e-06,2.32704557845409e-08,False,0.1-0.8nm
2025-11-29T12:49:00Z,18,6.052353995755766e-08,8.683264951514502e-08,2.6309109557587362e-08,False,0.05-0.4nm
