time_tag,dsflag_de1,dsflag_de4,dsflag_p1,dsflag_p3,dsflag_p5,dsflag_p7,dsflag_fp6p,numpts_de1,numpts_de4,numpts_p1,numpts_p3,numpts_p5,numpts_p7,numpts_fp6p,de1,de4,p1,p3,p5,p7,fp6p,fp6p_ratio,dsflag_p2,dsflag_p4,dsflag_p6,dsflag_p8,numpts_p2,numpts_p4,numpts_p6,numpts_p8,p2,p4,p6,p8,dsflag_p1_30,dsflag_p2_30,dsflag_p4_30,dsflag_p3_30,dsflag_p5_30,dsflag_p6_30,dsflag_p7_30,dsflag_p8_30,numpts_p1_30,numpts_p2_30,numpts_p3_30,numpts_p4_30,numpts_p5_30,numpts_p6_30,numpts_p7_30,numpts_p8_30,p1_30,p2_30,p3_30,p4_30,p5_30,p6_30,p7_30,p8_30
2025-12-05T18:25:00,0,0,0,0,0,0,0,25,25,146,146,146,55,55,3724.4177,23.092995,7540.2031,32.774345,4.5913138,0.68427175,2.5547812,,0,0,0,0,146,146,58,55,72.410881,11.784758,1.8400996,0.19563076,0,0,0,0,0,0,0,0,34,34,34,34,12,12,11,11,13452.164,4272139.0,337557.97,1366.2366,6.003283,2.5552847,1.1934086,0.19771907
2025-12-05T18:20:00,0,0,0,0,0,0,0,24,24,148,148,148,55,55,3211.0381,16.604469,7505.4419,28.356588,4.3705649,0.85813481,2.5122671,,0,0,0,0,148,148,57,55,71.344292,11.907214,1.9495031,0.17722057,0,0,0,0,0,0,0,0,35,35,35,35,12,12,11,11,12890.409,4251919.5,336364.41,1437.073,5.5255599,2.3777797,0.86010504,0.17378151
2025-12-05T18:15:00,0,0,0,0,0,0,0,21,21,143,143,143,49,49,3224.5911,18.034826,7752.6123,31.525537,4.8767962,0.7742039,1.9163127,,0,0,0,0,143,143,52,49,61.561131,13.108485,2.0924647,0.14194687,0,0,0,0,0,0,0,0,33,33,33,33,10,9,9,8,12031.559,4236603.5,327775.97,1316.6891,7.7063627,3.204906,0.70004249,0.18568781
2025-12-05T18:10:00,0,0,0,0,0,0,0,23,23,121,121,121,50,50,3506.0061,16.110498,7736.2603,37.119453,4.2844105,0.74717003,1.6739674,,0,0,0,0,121,121,52,50,97.97699,11.207747,2.0865457,0.17803237,0,0,0,0,0,0,0,0,28,28,28,28,12,11,11,12,13191.152,4228610.5,334270.75,1504.0116,7.0514436,2.2585862,1.0030003,0.23013173
2025-12-05T18:05:00,0,0,0,0,0,0,0,20,20,115,115,115,44,44,3101.0125,16.361809,7158.3003,43.04372,5.4719248,0.7336219,1.990514,,0,0,0,0,115,115,46,44,102.65253,13.808548,2.294276,0.153786,0,0,0,0,0,0,0,0,25,25,25,25,10,10,10,10,11978.464,4210756.0,321687.66,1422.1948,5.7779388,2.8859,1.0070288,0.16173689
2025-12-05T18:00:00,0,0,0,0,0,0,0,19,19,130,130,130,44,44,3059.6423,22.430899,7808.7583,39.799,3.9721363,0.51790702,2.2644892,,0,0,0,0,130,130,47,44,114.00826,11.2756,1.9063504,0.20706858,0,0,0,0,0,0,0,0,30,30,30,30,9,9,8,9,12249.331,4217285.0,330480.53,1428.0752,4.9736142,2.3987627,0.59096706,0.17139439
2025-12-05T17:55:00,0,0,0,0,0,0,0,26,26,155,155,155,58,58,3329.54,16.33987,7771.2568,36.0723,5.3545513,0.60702884,2.20596,,0,0,0,0,155,155,60,58,87.933716,13.053161,1.9577403,0.13368148,0,0,0,0,0,0,0,0,36,36,36,36,13,13,12,9,12938.116,4247127.0,336923.09,1374.6716,5.8149624,3.0859954,1.2111129,0.21892779
2025-12-05T17:50:00,0,0,0,0,0,0,0,24,24,146,146,146,55,55,3434.8708,17.395338,7499.3872,37.71973,6.1060033,0.89694595,1.4088129,,0,0,0,0,146,146,57,55,90.627602,12.570916,2.3948932,0.19516085,0,0,0,0,0,0,0,0,34,34,34,34,12,12,11,9,13222.313,4241339.5,337012.94,1370.1183,5.9949489,2.0588808,0.64999235,0.20155981
2025-12-05T17:45:00,0,0,0,0,0,0,0,21,21,145,145,145,50,50,3513.4944,13.322837,7640.7324,36.591518,5.9287271,0.88051862,2.1075039,,0,0,0,0,145,145,53,50,97.981873,12.742419,2.1912904,0.13836889,0,0,0,0,0,0,0,0,34,34,34,34,11,10,10,11,12455.906,4222143.0,329532.69,1223.6765,4.8659964,2.1678114,0.65790069,0.21523476
2025-12-05T17:40:00,0,0,0,0,0,0,0,26,26,158,158,158,58,58,3359.9829,16.089769,7725.2295,34.312424,5.7737637,0.77974159,2.2681077,,0,0,0,0,158,158,60,58,85.985367,13.539985,2.0671566,0.20310465,0,0,0,0,0,0,0,0,37,37,37,37,13,13,13,12,12560.828,4239268.0,328912.75,1218.0968,6.75172,2.0858309,1.0274175,0.18379314
2025-12-05T17:35:00,0,0,0,0,0,0,0,22,22,136,136,136,49,49,3808.8379,19.690153,7732.2871,32.111359,5.6880937,0.863078,2.6180348,,0,0,0,0,136,136,51,49,77.22541,14.387384,2.1201408,0.17336166,0,0,0,0,0,0,0,0,32,32,32,32,11,11,11,11,13582.849,4243271.0,327793.31,1232.548,5.4198756,3.1772673,0.96510357,0.20942716
2025-12-05T17:30:00,0,0,0,0,0,0,0,19,19,110,110,110,42,42,3047.2224,23.242628,7281.2993,31.59407,4.9155912,0.603944,1.7646661,,0,0,0,0,110,110,45,42,75.30397,13.054429,2.0296242,0.15556552,0,0,0,0,0,0,0,0,25,25,25,25,9,9,8,8,12121.914,4274479.5,339949.28,1464.5765,4.9469252,3.0638845,1.0359145,0.25632417
2025-12-05T17:25:00,0,0,0,0,0,0,0,22,22,126,126,126,48,48,3135.8201,24.787535,7811.9639,32.090874,5.3128462,0.91873342,1.9527949,,0,0,0,0,126,126,50,48,71.471016,12.617014,1.8446651,0.13828957,0,0,0,0,0,0,0,0,29,29,29,29,11,11,11,9,12115.765,4232629.5,335045.63,1329.2875,5.3114104,2.4889574,0.79426014,0.26853767
2025-12-05T17:20:00,0,0,0,0,0,0,0,21,21,136,136,136,49,49,3520.6072,18.983471,7908.4639,29.437078,5.5134234,0.76798248,2.2077684,,0,0,0,0,136,136,51,49,68.869232,11.508341,1.7174302,0.1944073,0,0,0,0,0,0,0,0,31,31,31,31,11,10,11,10,13385.247,4247662.0,331296.0,1226.3375,5.8955221,2.598671,0.85865355,0.21275023
2025-12-05T17:15:00,0,0,0,0,0,0,0,20,20,127,127,127,45,45,3064.6548,23.844727,7414.8711,28.700239,4.4089694,0.68851364,1.8278993,,0,0,0,0,127,127,48,45,71.904243,10.878184,1.5335687,0.15703456,0,0,0,0,0,0,0,0,29,29,29,29,10,9,10,9,12069.996,4240041.0,333211.19,1202.3489,5.383184,2.5258591,0.76597691,0.196435
2025-12-05T17:10:00,0,0,0,0,0,0,0,26,26,155,155,155,58,58,3191.3325,15.818828,7766.0229,27.667692,5.4735928,0.63666934,2.3146768,,0,0,0,0,155,155,60,58,75.281555,12.914452,2.3403053,0.15562627,0,0,0,0,0,0,0,0,37,37,37,37,13,13,12,10,13152.16,4278890.0,344680.97,1320.6038,5.853847,2.3065434,0.8772648,0.2039154
2025-12-05T17:05:00,0,0,0,0,0,0,0,23,23,142,142,142,53,53,2934.5559,18.784155,7698.6299,32.529198,4.6443844,0.51369059,2.0842547,,0,0,0,0,142,142,55,53,75.620628,11.208252,2.1820002,0.13975132,0,0,0,0,0,0,0,0,33,33,33,33,10,11,11,10,12958.106,4295939.5,342222.47,1328.8038,6.9953547,3.0721745,0.92501628,0.20854697
2025-12-05T17:00:00,0,0,0,0,0,0,0,22,22,145,145,145,52,52,3594.9692,20.465813,7647.3872,32.241508,5.3408613,0.70000178,2.2519724,,0,0,0,0,145,145,54,52,70.863983,12.137721,2.0065212,0.17145523,0,0,0,0,0,0,0,0,35,35,35,35,11,11,11,10,13943.012,4306286.5,345996.41,1261.4204,6.7427325,2.2137961,0.81401694,0.15712927
2025-12-05T16:55:00,0,0,0,0,0,0,0,26,26,153,153,153,57,57,3419.3118,25.34347,7507.3906,26.61311,5.1132078,1.0001403,1.6942295,,0,0,0,0,153,153,59,57,78.149628,13.489689,1.6508181,0.18930626,0,0,0,0,0,0,0,0,36,36,36,36,13,12,11,12,12508.261,4223843.0,330165.47,1200.03,4.7297392,2.1446791,0.72314841,0.17799693
2025-12-05T16:50:00,0,0,0,0,0,0,0,20,20,112,112,112,45,45,3175.3335,15.337423,7778.7441,26.185589,4.7297902,0.82421559,1.7353219,,0,0,0,0,112,112,47,45,74.437637,11.707192,1.6791723,0.15077229,0,0,0,0,0,0,0,0,26,26,26,26,10,10,10,8,12447.296,4261934.0,333697.75,1238.7214,4.3134842,3.0061669,0.96122384,0.15405643
2025-12-05T16:45:00,0,0,0,0,0,0,0,21,21,139,139,139,48,48,3462.2417,18.230776,7693.1914,29.080809,5.2462397,0.52419037,2.9689476,,0,0,0,0,139,139,50,48,63.485909,10.384553,2.2006962,0.17995235,0,0,0,0,0,0,0,0,31,31,31,31,10,10,10,6,12985.441,4226379.0,325336.56,1195.6328,5.8607883,2.1732118,0.70940298,0.12964883
2025-12-05T16:40:00,0,0,0,0,0,0,0,25,25,151,151,151,57,57,3183.573,18.030554,7363.4526,29.333334,4.5656772,0.76034129,2.0194757,,0,0,0,0,151,151,59,57,74.293579,14.11546,2.3116012,0.12340333,0,0,0,0,0,0,0,0,36,36,36,36,12,12,13,11,12528.522,4238161.5,331522.97,1254.1749,5.0882654,2.2434232,0.68775362,0.14191256
2025-12-05T16:35:00,0,0,0,0,0,0,0,24,24,139,139,139,52,52,3405.3303,20.525454,7727.2803,28.319887,5.2685194,0.65185004,2.3812211,,0,0,0,0,139,139,54,52,76.173157,12.312864,1.9899328,0.14321984,0,0,0,0,0,0,0,0,33,33,33,33,12,12,11,10,12730.558,4274108.0,336038.59,1271.3555,5.4323559,2.6317756,1.1712121,0.21815825
2025-12-05T16:30:00,0,0,0,0,0,0,0,36,36,149,149,149,71,71,3427.3291,15.749778,7812.229,32.467129,4.9935441,0.73134613,1.6824679,,0,0,0,0,149,149,71,71,76.848755,11.453052,1.7213228,0.094018735,0,0,0,0,0,0,0,0,36,36,36,36,18,18,14,15,11805.17,4258877.5,339391.59,1397.0337,6.0574589,2.6934061,1.0615634,0.20295388
2025-12-05T16:25:00,0,0,0,0,0,0,0,33,33,161,161,161,69,69,3600.0547,15.951992,7646.3091,28.770863,4.8594756,0.70560539,1.8992002,,0,0,0,0,161,161,70,69,69.972572,12.965332,2.0794196,0.095956981,0,0,0,0,0,0,0,0,39,39,39,39,15,13,14,12,13683.748,4271797.5,342603.47,1401.6729,6.1823373,2.6233482,0.58757591,0.21294457
2025-12-05T16:20:00,0,0,0,0,0,0,0,28,28,131,131,131,59,59,3260.2388,19.7229,7646.9448,31.21736,4.6173992,0.68106961,2.3897147,,0,0,0,0,131,131,59,59,67.140312,13.315771,2.070117,0.12799329,0,0,0,0,0,0,0,0,33,33,33,33,14,14,12,11,12929.991,4307918.5,352636.59,1441.6925,6.849884,2.3349104,1.077022,0.2149592
2025-12-05T16:15:00,0,0,0,0,0,0,0,39,39,171,171,171,81,81,3416.1104,18.719669,7737.9351,32.796452,4.930512,0.67739016,2.3757091,,0,0,0,0,171,171,81,81,63.223408,11.746732,2.2543652,0.1714372,0,0,0,0,0,0,0,0,42,42,42,42,17,19,17,16,12377.216,4263933.0,334425.56,1296.0476,6.9862485,2.2587485,1.1341232,0.18833061
2025-12-05T16:10:00,0,0,0,0,0,0,0,37,37,141,141,141,72,72,3588.8438,15.140898,7616.4907,30.543077,5.9164748,0.60235506,2.0141618,,0,0,0,0,141,141,72,72,62.478626,10.688375,1.9331801,0.16507864,0,0,0,0,0,0,0,0,35,35,35,35,19,17,18,14,13204.599,4270112.5,341578.0,1326.1672,5.9743552,2.2595909,0.97468901,0.14768611
2025-12-05T16:05:00,0,0,0,0,0,0,0,39,39,167,167,167,80,80,3261.7664,17.498678,7268.3477,35.252575,5.3938184,0.88069516,2.7639453,,0,0,0,0,167,167,80,80,76.617531,12.669539,1.7168838,0.15141837,0,0,0,0,0,0,0,0,42,42,42,42,20,19,16,16,12286.176,4267058.0,336393.88,1277.9319,5.1518798,2.4764988,0.74445665,0.16282469
2025-12-05T16:00:00,0,0,0,0,0,0,0,34,34,125,125,125,66,66,3393.4407,17.444477,8161.001,32.070309,4.7876854,0.79614532,2.5039239,,0,0,0,0,125,125,67,66,72.385414,12.607515,2.458245,0.15584673,0,0,0,0,0,0,0,0,32,32,32,32,17,14,16,14,11524.478,4285638.0,347876.28,1338.0039,5.4508648,2.4917483,0.8876214,0.19587933
2025-12-05T15:50:00,0,0,0,0,0,0,0,17,17,96,96,96,38,38,3259.7402,14.239332,7440.0122,36.15427,5.5843811,0.62859756,2.5273471,,0,0,0,0,96,96,41,38,81.909508,14.299722,2.0197797,0.1278315,0,0,0,0,0,0,0,0,21,21,21,21,9,8,8,9,12000.234,4225094.5,325424.78,1236.9973,5.265532,2.6708374,1.1575724,0.14359735
2025-12-05T15:45:00,0,0,0,0,0,0,0,25,25,146,146,146,55,55,3343.2036,20.244139,7650.8125,33.456841,5.255775,0.66703439,2.2682831,,0,0,0,0,146,146,58,55,72.592751,12.8156,1.7455525,0.1573519,0,0,0,0,0,0,0,0,35,35,35,35,12,12,10,12,12646.161,4243574.5,332764.03,1298.0159,6.6878037,2.1702418,1.0425864,0.23087573
2025-12-05T15:40:00,0,0,0,0,0,0,0,24,24,144,144,144,55,55,3205.4558,15.343093,7711.042,33.815395,4.893259,0.77708006,2.2749686,,0,0,0,0,144,144,57,55,74.443054,13.032638,1.9665332,0.1940338,0,0,0,0,0,0,0,0,35,35,35,35,12,11,12,10,12773.482,4227506.0,333691.78,1372.8717,6.4956679,2.4044232,1.0744313,0.21930224
2025-12-05T15:35:00,0,0,0,0,0,0,0,21,21,143,143,143,49,49,3914.4753,24.07605,7669.2285,31.278229,5.7838845,0.8448,2.761301,,0,0,0,0,143,143,52,49,71.768524,13.161501,2.000716,0.11110366,0,0,0,0,0,0,0,0,33,33,33,33,9,10,10,8,13495.898,4227952.0,335030.81,1328.9952,6.3782768,2.3102946,0.9572807,0.14470494
2025-12-05T15:30:00,0,0,0,0,0,0,0,19,19,123,123,123,42,42,3180.5681,18.271198,7389.1299,31.977264,5.7870221,0.78620613,2.5056145,,0,0,0,0,123,123,44,42,76.667145,13.286977,1.8931803,0.15657586,0,0,0,0,0,0,0,0,27,27,27,27,9,10,8,9,11824.225,4230802.0,332386.16,1291.985,5.8900733,2.4576616,1.0109087,0.22168678
2025-12-05T15:25:00,0,0,0,0,0,0,0,22,22,135,135,135,50,50,3032.4165,20.767462,7956.3481,34.81707,5.1105218,0.8014943,2.4588184,,0,0,0,0,135,135,52,50,74.844421,12.498178,1.9966222,0.15717565,0,0,0,0,0,0,0,0,31,31,31,31,11,10,11,10,12628.519,4239758.5,336159.91,1377.2489,5.415556,3.1069262,0.85172933,0.18763177
2025-12-05T15:20:00,0,0,0,0,0,0,0,21,21,143,143,143,49,49,3499.6904,15.117158,7819.5786,36.966091,4.9247985,0.8177712,2.0283878,,0,0,0,0,143,143,52,49,81.843102,15.303618,2.1536081,0.13370061,0,0,0,0,0,0,0,0,33,33,33,33,10,10,10,9,13735.071,4266102.0,336963.94,1381.0914,8.1467752,3.3961146,1.3138483,0.10923537
2025-12-05T15:15:00,0,0,0,0,0,0,0,24,24,140,140,140,53,53,3218.7185,15.321953,7325.6069,30.340908,5.6119637,0.64769053,2.0829997,,0,0,0,0,140,140,55,53,79.126122,13.196835,2.3336086,0.13960749,0,0,0,0,0,0,0,0,32,32,32,32,12,12,11,10,12504.84,4288876.5,341793.56,1350.4084,7.5181227,2.9861529,0.81237668,0.20895877
2025-12-05T15:10:00,0,0,0,0,0,0,0,20,20,96,96,96,42,42,3309.4495,14.474441,7786.1504,29.781414,4.7488065,0.89203197,2.602551,,0,0,0,0,96,96,44,42,75.662567,12.08427,2.1662002,0.13527627,0,0,0,0,0,0,0,0,22,22,22,22,10,10,10,8,12262.869,4253884.0,340493.78,1377.2898,6.4336205,2.8051014,1.2465653,0.16400093
2025-12-05T15:05:00,0,0,0,0,0,0,0,21,21,132,132,132,49,49,3427.3,17.107733,7638.8071,33.323963,4.9424419,0.75675428,2.3114743,,0,0,0,0,132,132,52,49,71.258347,12.161559,2.3339388,0.15507586,0,0,0,0,0,0,0,0,32,32,32,32,10,10,11,11,12702.263,4267842.0,339181.38,1413.785,6.859386,3.2499545,1.0929799,0.19204311
2025-12-05T15:00:00,0,0,0,0,0,0,0,26,26,154,154,154,58,58,3424.4666,18.757502,7616.7148,33.737503,5.2608776,0.81157994,1.8350664,,0,0,0,0,154,154,60,58,76.142967,11.398185,1.7471441,0.19526081,0,0,0,0,0,0,0,0,37,37,37,37,11,12,12,12,13259.219,4227746.0,325311.72,1235.0385,5.7896714,3.2833951,0.49102458,0.18379314
2025-12-05T14:55:00,0,0,0,0,0,0,0,24,24,127,127,127,52,52,3035.0339,20.518101,7548.5264,36.131451,4.9948268,0.71878618,2.0687156,,0,0,0,0,127,127,54,52,82.401695,13.5797,1.5697638,0.14864559,0,0,0,0,0,0,0,0,31,31,31,31,12,11,12,12,12470.782,4239046.5,333484.25,1313.5428,6.0125556,2.5413461,0.69021267,0.18342367
2025-12-05T14:50:00,0,0,0,0,0,0,0,17,17,112,112,112,39,39,3432.7546,21.642229,7852.6978,35.790882,4.3820324,0.58286595,2.0050592,,0,0,0,0,112,112,42,39,74.33223,12.830647,1.6380469,0.14649071,0,0,0,0,0,0,0,0,25,25,25,25,9,9,8,8,11856.938,4248391.5,335342.53,1445.3551,8.0026779,2.6563866,1.0906162,0.13711552
2025-12-05T14:45:00,0,0,0,0,0,0,0,26,26,152,152,152,58,58,3424.564,21.956699,7624.2026,37.092342,5.3313174,0.72458076,2.7414765,,0,0,0,0,152,152,60,58,82.243294,11.886821,1.5767012,0.16899335,0,0,0,0,0,0,0,0,36,36,36,36,13,13,12,12,13935.617,4290872.0,348804.47,1519.0247,7.1122828,3.0919609,1.2994153,0.27671117
2025-12-05T14:40:00,0,0,0,0,0,0,0,23,23,143,143,143,54,54,2977.0396,18.825712,7139.9814,32.712337,5.5833354,0.85389423,2.1003013,,0,0,0,0,143,143,56,54,71.624146,11.606321,1.9074485,0.13217202,0,0,0,0,0,0,0,0,34,34,34,34,12,12,12,10,12938.18,4269101.0,344091.09,1456.1622,7.2151179,2.8763101,1.3731567,0.22576423
2025-12-05T14:35:00,0,0,0,0,0,0,0,17,17,107,107,107,38,38,3058.6536,19.235388,7642.5537,28.063789,4.6814432,0.39537337,1.9858804,,0,0,0,0,107,107,41,38,83.215294,12.406984,1.9154732,0.1587234,0,0,0,0,0,0,0,0,23,23,23,23,8,8,7,7,11793.303,4242612.5,340800.94,1557.0513,5.8762393,2.1442778,1.0650975,0.13711551
2025-12-05T14:30:00,0,0,0,0,0,0,0,22,22,108,108,108,47,47,3450.0466,17.578461,7868.8447,32.779781,4.8183575,0.98221058,2.4601662,,0,0,0,0,108,108,49,47,76.029495,11.950658,2.0057731,0.1506716,0,0,0,0,0,0,0,0,25,25,25,25,11,11,9,10,13456.587,4283740.5,343678.97,1549.8562,6.1326017,2.7564893,1.0851203,0.2016653
2025-12-05T14:25:00,0,0,0,0,0,0,0,23,23,140,140,140,53,53,2984.2134,18.156853,7316.5244,33.268646,5.6955967,0.8540231,2.5768054,,0,0,0,0,140,140,55,53,77.976196,15.442115,2.0312088,0.1385794,0,0,0,0,0,0,0,0,34,34,34,34,11,10,10,10,13363.91,4257522.5,346325.16,1545.766,6.5965304,2.4775217,0.79417861,0.19253647
2025-12-05T14:20:00,0,0,0,0,0,0,0,22,22,148,148,148,52,52,3142.7673,19.156675,7701.2124,33.839626,5.1751008,0.81596732,2.50506,,0,0,0,0,148,148,54,52,93.20237,14.443198,2.2536683,0.20979008,0,0,0,0,0,0,0,0,35,35,35,35,10,10,10,10,13051.297,4296069.0,350131.66,1484.9183,5.3390207,2.675669,1.4199096,0.21163483
2025-12-05T14:15:00,0,0,0,0,0,0,0,24,24,114,114,114,50,50,2923.8435,20.444349,7622.5527,35.871185,5.2256312,0.70801342,2.4136634,,0,0,0,0,114,114,52,50,107.09795,15.113763,2.0899282,0.13351667,0,0,0,0,0,0,0,0,28,28,28,28,12,11,12,12,12427.386,4302258.0,348124.81,1459.1306,7.8211493,2.7639675,0.68353546,0.1327395
2025-12-05T14:10:00,0,0,0,0,0,0,0,20,20,119,119,119,46,46,3471.1262,16.550331,7805.5723,41.55619,5.6442909,0.804802,2.5360768,,0,0,0,0,119,119,48,46,117.10077,12.955729,2.6699014,0.13135558,0,0,0,0,0,0,0,0,27,27,27,27,10,9,9,8,13366.847,4252370.5,339487.41,1282.1086,4.9594011,2.1357841,1.310493,0.13554549
2025-12-05T14:05:00,0,0,0,0,0,0,0,23,23,148,148,148,53,53,3064.1057,22.526966,7495.6865,37.990372,4.6845589,0.73442775,2.4031448,,0,0,0,0,148,148,55,53,114.03461,14.908954,2.2871854,0.12615536,0,0,0,0,0,0,0,0,35,35,35,35,11,10,11,11,12491.332,4227432.5,334699.66,1383.6522,5.3745804,2.4854267,0.98332828,0.2139163
2025-12-05T14:00:00,0,0,0,0,0,0,0,23,23,139,139,139,52,52,3075.9788,17.528343,7813.8159,37.42524,5.4905224,0.77082139,2.4481535,,0,0,0,0,139,139,54,52,103.80537,14.944434,1.8608408,0.17843923,0,0,0,0,0,0,0,0,33,33,33,33,12,12,12,11,12492.734,4242703.0,334792.78,1424.353,6.0189996,1.7631533,1.2461059,0.15029971
2025-12-05T13:55:00,0,0,0,0,0,0,0,18,18,97,97,97,39,39,3491.5107,21.688118,7908.1455,34.866257,4.5357938,0.90206385,1.9384917,,0,0,0,0,97,97,42,39,104.96963,13.008397,1.9701731,0.17297998,0,0,0,0,0,0,0,0,21,21,21,21,9,9,8,9,12820.753,4279475.0,355067.16,1600.048,4.8142076,2.1652627,1.1983169,0.25846517
2025-12-05T13:50:00,0,0,0,0,0,0,0,21,21,120,120,120,47,47,2774.0208,23.849777,7483.3613,44.865952,5.6586108,0.55524087,2.1003699,,0,0,0,0,120,120,49,47,105.60632,15.071595,1.959455,0.09815526,0,0,0,0,0,0,0,0,28,28,28,28,11,11,9,10,12472.702,4277216.5,348888.81,1280.9055,5.2996368,1.4857224,0.72564667,0.19447103
2025-12-05T13:45:00,0,0,0,0,0,0,0,25,25,150,150,150,57,57,2930.7969,16.278843,7669.8721,41.728817,5.2795405,0.6905213,1.8956165,,0,0,0,0,150,150,59,57,109.19313,15.932289,1.7391092,0.14739412,0,0,0,0,0,0,0,0,36,36,36,36,12,13,13,10,12588.935,4249502.0,325887.0,1023.8445,4.6649666,2.2324936,1.0151553,0.16569987
2025-12-05T13:40:00,0,0,0,0,0,0,0,22,22,132,132,132,50,50,3035.543,17.460154,7797.167,43.373928,5.1277804,0.80719012,2.2440615,,0,0,0,0,132,132,52,50,113.6497,15.135472,2.3039832,0.1130235,0,0,0,0,0,0,0,0,32,32,32,32,10,11,9,11,11725.296,4208126.0,296250.63,827.43542,4.7891927,2.543684,1.1153697,0.31414077
2025-12-05T13:35:00,0,0,0,0,0,0,0,24,24,155,155,155,55,55,3271.6047,18.873951,7699.3433,44.941833,5.5077076,0.8352018,1.6176083,,0,0,0,0,155,155,57,55,116.11384,13.488008,1.7739571,0.11637996,0,0,0,0,0,0,0,0,36,36,36,36,12,11,11,12,12714.419,4206143.5,305355.03,951.88647,5.8033481,2.412698,0.91228217,0.14763495
2025-12-05T13:30:00,0,0,0,0,0,0,0,25,25,150,150,150,56,56,2932.0325,17.624846,7915.2544,40.344891,4.8908005,0.87945199,1.9148799,,0,0,0,0,150,150,58,56,160.39359,13.071457,1.8643996,0.19403265,0,0,0,0,0,0,0,0,35,35,35,35,12,10,11,8,12666.665,4242751.0,326037.31,1103.8301,4.9448647,2.0802336,0.69780129,0.11788899
2025-12-05T13:25:00,0,0,0,0,0,0,0,21,21,144,144,144,50,50,2794.5532,20.576744,8158.4937,57.902702,5.1103382,0.49875331,1.6870606,,0,0,0,0,144,144,53,50,182.18498,16.626505,1.9869422,0.10505133,0,0,0,0,0,0,0,0,33,33,33,33,11,11,11,11,12038.321,4223589.5,316357.19,1050.7186,4.6715517,1.9678544,0.68385166,0.16629754
2025-12-05T13:20:00,0,0,0,0,0,0,0,24,24,157,157,157,56,56,3227.6501,18.813223,7805.0537,44.1273,5.1617522,0.76612055,1.762424,,0,0,0,0,157,157,58,56,122.04369,15.554961,2.2424641,0.14537419,0,0,0,0,0,0,0,0,37,37,37,37,12,12,10,11,12956.175,4221838.5,317974.09,985.35889,5.0516195,2.2404416,0.64166266,0.20063797
2025-12-05T13:15:00,0,0,0,0,0,0,0,25,25,149,149,149,56,56,3119.3494,23.648067,7369.8794,43.758312,5.9354186,0.84509403,2.1008313,,0,0,0,0,149,149,58,56,118.2075,14.065659,2.0837843,0.21845667,0,0,0,0,0,0,0,0,35,35,35,35,12,11,12,10,12580.035,4242818.0,330233.06,1194.4003,6.0757155,2.5544851,0.92553288,0.20463768
2025-12-05T13:10:00,0,0,0,0,0,0,0,21,21,144,144,144,50,50,3227.2791,20.857164,7740.4492,40.960411,4.8534055,0.56200475,1.5902615,,0,0,0,0,144,144,53,50,115.11961,14.989594,1.9315814,0.1501357,0,0,0,0,0,0,0,0,33,33,33,33,11,11,9,10,12346.868,4246801.5,332755.81,1228.7921,5.9562035,2.3715796,0.90459287,0.1911578
2025-12-05T13:05:00,0,0,0,0,0,0,0,25,25,158,158,158,56,56,2897.8325,23.114574,8020.0864,41.795841,4.7034206,0.62956721,2.1035991,,0,0,0,0,158,158,59,56,123.34437,13.085086,1.992864,0.17254846,0,0,0,0,0,0,0,0,37,37,37,37,12,11,11,11,12876.077,4264782.0,335285.03,1317.7485,4.8941398,2.5660238,1.103555,0.13711554
2025-12-05T13:00:00,0,0,0,0,0,0,0,24,24,148,148,148,55,55,3138.0669,12.08092,7653.2998,39.27401,5.3201208,0.70543808,2.00775,,0,0,0,0,148,148,57,55,115.28049,14.063836,2.0409279,0.10966469,0,0,0,0,0,0,0,0,35,35,35,35,11,12,11,10,12873.551,4249978.5,333862.84,1373.9128,5.4596677,2.6827826,1.114053,0.16395159
2025-12-05T12:55:00,0,0,0,0,0,0,0,21,21,143,143,143,49,49,3019.6638,18.821707,7861.8652,42.899296,5.7476788,0.83009255,1.6505127,,0,0,0,0,143,143,52,49,123.16884,14.062375,2.4417021,0.12541762,0,0,0,0,0,0,0,0,33,33,33,33,10,9,10,8,12609.38,4254736.5,340412.53,1394.6129,5.7517881,2.2115724,0.67693412,0.13711552
2025-12-05T12:50:00,0,0,0,0,0,0,0,25,25,158,158,158,57,57,2987.0488,20.581615,7899.0952,42.943859,5.1596317,0.79478264,2.1751752,,0,0,0,0,158,158,59,57,139.22618,15.516301,2.0542867,0.091177769,0,0,0,0,0,0,0,0,37,37,37,37,12,11,12,12,12504.834,4243255.5,329698.91,1225.4283,6.3048072,1.7865849,1.0796944,0.27089581
2025-12-05T12:45:00,0,0,0,0,0,0,0,24,24,148,148,148,55,55,3398.1377,18.435022,7873.0835,42.637665,5.4029908,0.67128432,2.1481607,,0,0,0,0,148,148,57,55,127.30416,12.334868,1.9496907,0.094704196,0,0,0,0,0,0,0,0,35,35,35,35,11,11,11,9,13721.756,4249763.0,337251.63,1350.5614,6.2920232,2.2443564,0.97948885,0.20826481
